penalty_player_id,penalty_player_name,penalty_type,penalty_yards,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,epa,wpa,posteam,game_id
00-0030573,S.Richardson,Taunting,15.0,3.0,12.0,84.0,1.0,326.0,7.94518112950027,0.22924567745854707,BUF,2016_02_NYJ_BUF
00-0029542,S.Gilmore,Face Mask,4.0,3.0,4.0,23.0,2.0,733.0,2.283282083342783,0.05744349956512451,NYJ,2016_02_NYJ_BUF
00-0032776,D.Hall,Unnecessary Roughness,15.0,1.0,10.0,51.0,4.0,308.0,0.6932054415228777,0.00125885009765625,PHI,2016_02_PHI_CHI
00-0027733,K.Chancellor,Face Mask,15.0,2.0,10.0,60.0,1.0,788.0,1.3381352671422064,0.02991008758544922,LA,2016_02_SEA_LA
00-0030527,A.Ogletree,Unnecessary Roughness,15.0,1.0,20.0,44.0,1.0,206.0,1.8622480042977259,0.050519973039627075,SEA,2016_02_SEA_LA
00-0029159,J.Kearse,Offensive Pass Interference,10.0,1.0,3.0,3.0,1.0,42.0,-1.4933329534251243,-0.03354126214981079,SEA,2016_02_SEA_LA
00-0029690,T.Johnson,Face Mask,5.0,1.0,13.0,13.0,1.0,35.0,1.305087847984396,0.026807844638824463,SEA,2016_02_SEA_LA
00-0032211,T.Lockett,Offensive Pass Interference,10.0,1.0,10.0,70.0,2.0,760.0,-0.9518225397914648,-0.029668420553207397,SEA,2016_02_SEA_LA
00-0029159,J.Kearse,Offensive Pass Interference,10.0,1.0,10.0,77.0,4.0,494.0,-1.046964280307293,-0.023800447583198547,SEA,2016_02_SEA_LA
00-0031175,C.Marsh,Face Mask,15.0,3.0,13.0,62.0,4.0,159.0,2.0147686292184517,0.056433796882629395,LA,2016_02_SEA_LA
00-0026618,M.Bennett,Unnecessary Roughness,15.0,1.0,10.0,71.0,4.0,45.0,0.0,,LA,2016_02_SEA_LA
00-0031359,K.Benjamin,Offensive Pass Interference,10.0,1.0,10.0,37.0,1.0,368.0,-1.0222705136984587,-0.056917428970336914,CAR,2016_02_SF_CAR
00-0027894,N.Bowman,Face Mask,15.0,1.0,10.0,69.0,3.0,809.0,1.214288902003318,0.02609384059906006,CAR,2016_02_SF_CAR
00-0032055,D.Funchess,Unsportsmanlike Conduct,15.0,2.0,9.0,9.0,3.0,303.0,2.2867482725996524,0.017200230962319485,CAR,2016_02_SF_CAR
00-0029268,G.Gradkowski,Unsportsmanlike Conduct,1.0,,0.0,35.0,4.0,758.0,-7.761939889547648,-0.031416550278663635,CAR,2016_02_SF_CAR
00-0031408,M.Evans,Offensive Pass Interference,10.0,1.0,10.0,48.0,3.0,772.0,-1.019858553307131,-0.000570349395275116,TB,2016_02_TB_ARI
00-0031387,E.Ebron,Offensive Pass Interference,10.0,1.0,1.0,1.0,2.0,100.0,-1.6933969914971385,-0.021731078624725342,DET,2016_02_TEN_DET
00-0027891,G.Tate,Unnecessary Roughness,15.0,1.0,10.0,54.0,3.0,464.0,-0.332050786819309,0.0,DET,2016_02_TEN_DET
00-0022084,A.Boldin,Offensive Pass Interference,10.0,3.0,4.0,35.0,3.0,264.0,-1.5831481162458658,-0.02860867977142334,DET,2016_02_TEN_DET
00-0029580,R.Matthews,Offensive Pass Interference,10.0,2.0,4.0,9.0,4.0,133.0,-1.4035338282119483,-0.0902039110660553,TEN,2016_02_TEN_DET
00-0030431,R.Woods,Offensive Pass Interference,10.0,1.0,10.0,38.0,1.0,99.0,-1.0277657445985824,-0.016689777374267578,BUF,2016_03_ARI_BUF
00-0029530,J.Bethel,Illegal Touch Kick,5.0,4.0,10.0,90.0,2.0,805.0,-0.18830680334940553,0.009156271815299988,ARI,2016_03_ARI_BUF
00-0031051,Jo.Brown,Offensive Pass Interference,10.0,3.0,4.0,57.0,2.0,455.0,-1.3689012601971626,-0.02338341623544693,ARI,2016_03_ARI_BUF
00-0027881,J.Hughes,Unnecessary Roughness,15.0,3.0,14.0,67.0,2.0,428.0,2.2091583334840834,0.04043172299861908,ARI,2016_03_ARI_BUF
00-0029205,T.Cadet,Offensive Pass Interference,10.0,2.0,5.0,35.0,1.0,614.0,-1.2152648128103465,-0.06206470727920532,NO,2016_03_ATL_NO
00-0027033,P.Kruger,Face Mask,15.0,,0.0,15.0,3.0,723.0,0.05117156607063911,0.0007310253789284404,ATL,2016_03_ATL_NO
00-0033123,Y.Ngakoue,Unnecessary Roughness,10.0,1.0,10.0,21.0,1.0,304.0,0.722750436689239,0.02637714147567749,BAL,2016_03_BAL_JAX
00-0032052,D.Fowler,Unsportsmanlike Conduct,15.0,4.0,8.0,39.0,2.0,5.0,1.783174776035528,0.11567819118499756,BAL,2016_03_BAL_JAX
00-0031900,R.Smith,Face Mask,15.0,4.0,1.0,66.0,3.0,320.0,-1.6804917086847126,-0.032128192484378815,DAL,2016_03_CHI_DAL
00-0031382,J.Landry,Unsportsmanlike Conduct,15.0,1.0,10.0,42.0,3.0,329.0,3.5991102799307555,0.14556759615320902,MIA,2016_03_CLE_MIA
00-0029701,R.Tannehill,Intentional Grounding,14.0,3.0,10.0,53.0,4.0,393.0,-2.2526652459055185,-0.08144456148147583,MIA,2016_03_CLE_MIA
00-0022927,K.Dansby,Unnecessary Roughness,15.0,3.0,11.0,40.0,1.0,429.0,2.554306463105604,0.07542148232460022,DEN,2016_03_DEN_CIN
00-0031102,K.Bibbs,Unnecessary Roughness,15.0,,0.0,35.0,1.0,245.0,1.0765743486117572,0.02286750078201294,CIN,2016_03_DEN_CIN
00-0029408,N.Perry,Unsportsmanlike Conduct,15.0,2.0,10.0,75.0,1.0,676.0,1.4426013808697462,0.03871285915374756,DET,2016_03_DET_GB
00-0031560,J.Strong,Unnecessary Roughness,4.0,2.0,20.0,96.0,4.0,769.0,-0.6217993043828756,-0.0003408077172935009,HOU,2016_03_HOU_NE
00-0030527,A.Ogletree,Unnecessary Roughness,15.0,2.0,10.0,82.0,2.0,180.0,0.9531410427298397,0.01898127794265747,TB,2016_03_LA_TB
00-0025418,G.Olsen,Offensive Pass Interference,10.0,2.0,16.0,41.0,4.0,206.0,-0.6733938163379207,-0.012947198003530502,CAR,2016_03_MIN_CAR
00-0029130,D.Moses,Face Mask,15.0,,0.0,35.0,2.0,362.0,1.1936477420385927,0.013361722230911255,NYJ,2016_03_NYJ_KC
00-0031442,T.Lewan,Unnecessary Roughness,15.0,1.0,10.0,22.0,4.0,62.0,0.31020329491002485,0.012948527932167053,TEN,2016_03_OAK_TEN
00-0022044,A.Johnson,Offensive Pass Interference,10.0,3.0,5.0,13.0,4.0,27.0,-0.8687246279441752,-0.030629485845565796,TEN,2016_03_OAK_TEN
00-0025402,L.Timmons,Unnecessary Roughness,15.0,2.0,13.0,85.0,1.0,150.0,2.278508858755231,0.03884005546569824,PHI,2016_03_PIT_PHI
00-0025557,W.Gay,Face Mask,15.0,1.0,10.0,67.0,3.0,643.0,1.02591937687248,0.007584750652313232,PHI,2016_03_PIT_PHI
00-0030465,K.Barner,Unsportsmanlike Conduct,15.0,1.0,8.0,8.0,3.0,151.0,1.6129020733642392,0.00043266137891806444,PHI,2016_03_PIT_PHI
00-0032803,J.Mills,Face Mask,15.0,1.0,10.0,63.0,4.0,691.0,2.233024667482823,8.935261575970799e-6,PIT,2016_03_PIT_PHI
00-0032355,C.Rogers,Face Mask,6.0,1.0,10.0,71.0,2.0,885.0,-7.164275721821468,-0.14496701955795288,IND,2016_03_SD_IND
00-0028060,C.Hairston,Unsportsmanlike Conduct,15.0,3.0,9.0,17.0,2.0,116.0,-4.715608275437262,-0.13178512454032898,LAC,2016_03_SD_IND
00-0032355,C.Rogers,Offensive Pass Interference,10.0,2.0,20.0,59.0,4.0,860.0,-0.7089593657292426,-0.027138888835906982,IND,2016_03_SD_IND
00-0022942,P.Rivers,Unsportsmanlike Conduct,15.0,2.0,9.0,50.0,4.0,615.0,2.4210057320306078,0.12271615862846375,LAC,2016_03_SD_IND
00-0031238,W.Richburg,Unsportsmanlike Conduct,15.0,3.0,24.0,61.0,2.0,796.0,-1.4035455086268485,-0.024574995040893555,NYG,2016_03_WAS_NYG
00-0032259,E.Flowers,Face Mask,15.0,2.0,12.0,32.0,2.0,86.0,-1.110666408087127,-0.02242189645767212,NYG,2016_03_WAS_NYG
00-0029285,J.Norman,Unnecessary Roughness,15.0,1.0,10.0,75.0,4.0,897.0,1.596972320927307,0.07269465923309326,NYG,2016_03_WAS_NYG
00-0031235,O.Beckham,Offensive Pass Interference,10.0,2.0,4.0,69.0,4.0,90.0,-0.7438049974152818,-0.04167720675468445,NYG,2016_03_WAS_NYG
00-0028237,C.Hogan,Offensive Pass Interference,4.0,1.0,10.0,91.0,1.0,896.0,-0.785827758256346,-0.008114993572235107,NE,2016_04_BUF_NE
00-0023516,R.Incognito,Unnecessary Roughness,15.0,1.0,10.0,18.0,1.0,10.0,-1.9371759961359203,-0.03315931558609009,BUF,2016_04_BUF_NE
00-0029542,S.Gilmore,Unsportsmanlike Conduct,5.0,4.0,11.0,66.0,2.0,754.0,1.276907968102023,0.040910303592681885,NE,2016_04_BUF_NE
00-0027939,C.Newton,Taunting,15.0,3.0,1.0,66.0,1.0,826.0,-0.5698590544052422,-0.0016689002513885498,CAR,2016_04_CAR_ATL
00-0031362,T.Turner,Taunting,15.0,,0.0,2.0,4.0,702.0,1.053,0.0035770910382271204,CAR,2016_04_CAR_ATL
00-0028825,T.Pryor,Unsportsmanlike Conduct,15.0,3.0,7.0,9.0,2.0,483.0,3.1235845646006055,0.10374915273912355,CLE,2016_04_CLE_WAS
00-0030472,J.Reed,Offensive Pass Interference,10.0,2.0,10.0,17.0,2.0,229.0,-1.1598218743456528,-0.02435612678527832,WAS,2016_04_CLE_WAS
00-0029285,J.Norman,Unsportsmanlike Conduct,15.0,2.0,2.0,90.0,4.0,397.0,-3.4817213758360595,-0.091515451669693,CLE,2016_04_CLE_WAS
00-0032057,J.Tartt,Unnecessary Roughness,15.0,3.0,6.0,51.0,2.0,290.0,2.006243505922612,0.014560289680957794,DAL,2016_04_DAL_SF
00-0030516,B.Butler,Taunting,15.0,1.0,10.0,78.0,4.0,734.0,-1.200091041624546,-0.050831139087677,DAL,2016_04_DAL_SF
00-0027874,D.Thomas,Offensive Pass Interference,10.0,1.0,10.0,49.0,4.0,786.0,-0.9902875816915184,-0.002874314785003662,DEN,2016_04_DEN_TB
00-0026498,M.Stafford,Illegal Forward Pass,5.0,1.0,15.0,89.0,1.0,391.0,-0.8193213685881346,-0.02172785997390747,DET,2016_04_DET_CHI
00-0027124,D.Carey,Illegal Touch Kick,5.0,,0.0,35.0,4.0,112.0,1.2449739526491612,0.03330802917480469,CHI,2016_04_DET_CHI
00-0027862,T.Alualu,Face Mask,15.0,1.0,10.0,75.0,1.0,710.0,0.9203554606065154,0.021691441535949707,IND,2016_04_IND_JAX
00-0033059,T.Green,Unnecessary Roughness,15.0,2.0,1.0,57.0,2.0,36.0,0.9493854306056164,0.004934251308441162,JAX,2016_04_IND_JAX
00-0032361,C.Maggitt,Unnecessary Roughness,17.0,2.0,9.0,75.0,3.0,511.0,1.328960430342704,0.014654159545898438,JAX,2016_04_IND_JAX
00-0027793,A.Brown,Unsportsmanlike Conduct,15.0,2.0,8.0,38.0,1.0,88.0,3.873047770000994,0.04349780806168724,PIT,2016_04_KC_PIT
00-0029670,M.Barron,Unnecessary Roughness,14.0,2.0,2.0,45.0,2.0,866.0,1.8743717483594082,0.05513522028923035,ARI,2016_04_LA_ARI
00-0029740,I.Momah,Face Mask,15.0,4.0,15.0,70.0,4.0,326.0,-3.3375502989511006,-0.20739662647247314,ARI,2016_04_LA_ARI
00-0029600,A.Branch,Unnecessary Roughness,15.0,4.0,10.0,24.0,1.0,596.0,0.9013505608070584,0.01948368549346924,CIN,2016_04_MIA_CIN
00-0033009,T.Boyd,Offensive Pass Interference,10.0,2.0,8.0,25.0,2.0,120.0,-0.9556903333286755,-0.02812516689300537,CIN,2016_04_MIA_CIN
00-0031317,T.Fede,Unnecessary Roughness,15.0,4.0,18.0,82.0,3.0,147.0,3.8906578621827066,0.04159653186798096,CIN,2016_04_MIA_CIN
00-0026500,M.Slauson,Unnecessary Roughness,15.0,3.0,9.0,9.0,4.0,541.0,-2.147117420906922,-0.02620553970336914,LAC,2016_04_NO_SD
00-0031235,O.Beckham,Taunting,15.0,1.0,10.0,69.0,2.0,407.0,-1.672216928564012,-0.02029091864824295,NYG,2016_04_NYG_MIN
00-0028497,K.Aiken,Offensive Pass Interference,10.0,3.0,18.0,72.0,1.0,680.0,-1.0552378939464688,-0.006057262420654297,BAL,2016_04_OAK_BAL
00-0031544,A.Cooper,Offensive Pass Interference,10.0,1.0,15.0,80.0,1.0,406.0,-1.0423631980083883,-0.009809404611587524,LV,2016_04_OAK_BAL
00-0031558,M.Williams,Unnecessary Roughness,15.0,,0.0,35.0,2.0,771.0,0.45531690353527665,0.01514589786529541,LV,2016_04_OAK_BAL
00-0031367,G.Jackson,Unnecessary Roughness,16.0,3.0,1.0,20.0,4.0,809.0,-2.173907501157373,-0.08454740047454834,LV,2016_04_OAK_BAL
00-0026901,M.Wallace,Taunting,15.0,,0.0,2.0,4.0,216.0,1.053,0.045664680495858256,BAL,2016_04_OAK_BAL
00-0031343,C.Pryor,Unnecessary Roughness,5.0,2.0,8.0,48.0,2.0,796.0,3.7410048188176006,0.10201340913772583,SEA,2016_04_SEA_NYJ
00-0030066,B.Winters,Unnecessary Roughness,15.0,1.0,10.0,44.0,2.0,575.0,-1.654240354662761,-0.08335527777671814,NYJ,2016_04_SEA_NYJ
00-0029682,B.Osweiler,Intentional Grounding,10.0,3.0,13.0,30.0,2.0,832.0,-2.3626097631640732,-0.031849682331085205,HOU,2016_04_TEN_HOU
00-0029413,B.Jones,Taunting,15.0,2.0,2.0,2.0,2.0,686.0,1.1064062104560435,0.051164346490439216,TEN,2016_04_TEN_HOU
00-0028009,D.Murray,Illegal Forward Pass,0.0,1.0,10.0,75.0,4.0,4.0,-0.03168770820775535,-0.02178741991519928,TEN,2016_04_TEN_HOU
00-0031045,C.Hyde,Taunting,15.0,2.0,4.0,68.0,2.0,160.0,-0.26310724730137736,-0.014285445213317871,SF,2016_05_ARI_SF
00-0032508,H.Valles,Offensive Pass Interference,10.0,2.0,10.0,75.0,3.0,110.0,-1.186379129998386,-0.03064030408859253,ARI,2016_05_ARI_SF
00-0029585,Ch.Jones,Face Mask,15.0,1.0,10.0,49.0,4.0,188.0,0.92742011701921,-0.00037854351103305817,SF,2016_05_ARI_SF
00-0031696,Z.Anderson,Face Mask,15.0,4.0,6.0,52.0,1.0,534.0,-0.9184045302681625,-0.018440037965774536,DEN,2016_05_ATL_DEN
00-0027944,J.Jones,Offensive Pass Interference,10.0,3.0,8.0,31.0,1.0,330.0,-1.6227951121982187,-0.033953845500946045,ATL,2016_05_ATL_DEN
00-0026980,T.Jackson,Face Mask,15.0,1.0,10.0,80.0,2.0,668.0,0.7722045683767647,0.028444349765777588,DEN,2016_05_ATL_DEN
00-0027685,E.Sanders,Offensive Pass Interference,10.0,1.0,10.0,55.0,3.0,866.0,-0.9145847375039011,-0.029565677046775818,DEN,2016_05_ATL_DEN
00-0030443,L.Toilolo,Offensive Pass Interference,10.0,1.0,10.0,22.0,3.0,547.0,-1.0637436656979844,-0.018775105476379395,ATL,2016_05_ATL_DEN
00-0030528,R.Alford,Unnecessary Roughness,15.0,4.0,4.0,48.0,4.0,25.0,1.9264524198175712,0.006244117394089699,DEN,2016_05_ATL_DEN
00-0028707,C.Bryant,Face Mask,15.0,1.0,10.0,34.0,2.0,593.0,0.8695486502838321,0.03213542699813843,LA,2016_05_BUF_LA
00-0032780,J.Howard,Face Mask,15.0,2.0,8.0,9.0,1.0,585.0,-1.0520456858212128,-0.037603557109832764,CHI,2016_05_CHI_IND
00-0032269,H.Anderson,Unnecessary Roughness,15.0,1.0,10.0,62.0,3.0,325.0,1.973968917503953,0.0548919141292572,CHI,2016_05_CHI_IND
00-0029668,A.Luck,Intentional Grounding,13.0,3.0,2.0,53.0,3.0,179.0,-2.998661404242739,-0.0776822566986084,IND,2016_05_CHI_IND
00-0027973,A.Dalton,Intentional Grounding,10.0,2.0,17.0,57.0,3.0,544.0,-1.5520814885385334,-0.000097338343039155,CIN,2016_05_CIN_DAL
00-0031364,J.Clowney,Face Mask,0.0,2.0,1.0,1.0,1.0,413.0,0.25336985127069056,0.005732238292694092,MIN,2016_05_HOU_MIN
00-0031572,T.Clemmings,Face Mask,15.0,3.0,15.0,53.0,3.0,693.0,-0.8206893326714635,-0.007209300994873047,MIN,2016_05_HOU_MIN
00-0031256,A.Barr,Unsportsmanlike Conduct,15.0,3.0,9.0,74.0,3.0,595.0,-2.040408772882074,-0.0049192048609256744,HOU,2016_05_HOU_MIN
00-0029693,O.Vernon,Unnecessary Roughness,14.0,3.0,6.0,21.0,1.0,11.0,-3.65110944659682,-0.07117056846618652,GB,2016_05_NYG_GB
00-0031381,D.Adams,Offensive Pass Interference,10.0,3.0,2.0,23.0,2.0,36.0,-0.9039623828721233,-0.0408933162689209,GB,2016_05_NYG_GB
00-0031001,J.Janis,Unsportsmanlike Conduct,15.0,4.0,8.0,73.0,3.0,272.0,-1.135172945447266,-0.004715129733085632,GB,2016_05_NYG_GB
00-0028899,R.McLeod,Unnecessary Roughness,15.0,2.0,12.0,50.0,1.0,119.0,2.413324307068251,0.04463988542556763,DET,2016_05_PHI_DET
00-0029653,F.Cox,Unnecessary Roughness,9.0,3.0,9.0,18.0,2.0,265.0,1.6756415460258722,0.03102010488510132,DET,2016_05_PHI_DET
00-0030061,Z.Ertz,Offensive Pass Interference,10.0,3.0,26.0,43.0,2.0,19.0,-0.653220672160387,-0.0,PHI,2016_05_PHI_DET
00-0022084,A.Boldin,Unsportsmanlike Conduct,13.0,1.0,10.0,74.0,3.0,512.0,-2.434113680385053,-0.036052823066711426,DET,2016_05_PHI_DET
00-0026990,M.Jenkins,Unnecessary Roughness,6.0,3.0,4.0,39.0,4.0,120.0,2.7791603522200603,0.19344374537467957,DET,2016_05_PHI_DET
00-0030463,A.Klein,Unnecessary Roughness,15.0,2.0,6.0,46.0,4.0,331.0,1.3853864187840372,0.08706271648406982,TB,2016_05_TB_CAR
00-0031336,K.Ealy,Face Mask,15.0,1.0,10.0,32.0,4.0,23.0,0.5614462684025057,0.07963252067565918,TB,2016_05_TB_CAR
00-0028111,B.Maxwell,Face Mask,15.0,1.0,10.0,81.0,1.0,493.0,1.2255300809629261,0.037339746952056885,TEN,2016_05_TEN_MIA
00-0031590,J.Ajayi,Unsportsmanlike Conduct,15.0,2.0,11.0,64.0,3.0,728.0,-5.805989643675275,-0.1061457097530365,MIA,2016_05_TEN_MIA
00-0028037,K.Wright,Face Mask,15.0,1.0,10.0,79.0,1.0,114.0,1.4018613009247929,0.03541073203086853,ATL,2016_06_ATL_SEA
00-0029955,L.Reynolds,Face Mask,15.0,3.0,2.0,72.0,3.0,323.0,1.875901082996279,0.051496148109436035,SEA,2016_06_ATL_SEA
00-0028171,L.Guy,Unnecessary Roughness,15.0,,0.0,15.0,3.0,130.0,0.06757300310763314,0.0029831423283045444,NYG,2016_06_BAL_NYG
00-0029681,J.Jenkins,Face Mask,2.0,1.0,10.0,75.0,3.0,130.0,5.32973550981842,0.2232942283153534,BAL,2016_06_BAL_NYG
00-0031235,O.Beckham,Unsportsmanlike Conduct,15.0,4.0,1.0,66.0,4.0,96.0,6.991781950229779,0.4814003342544657,NYG,2016_06_BAL_NYG
00-0025396,T.Ginn,Offensive Pass Interference,10.0,1.0,10.0,75.0,3.0,296.0,-1.3031129189766943,-0.01438380777835846,CAR,2016_06_CAR_NO
00-0027656,R.Gronkowski,Taunting,15.0,1.0,10.0,20.0,4.0,494.0,-0.6700792288756929,0.004676699638366699,NE,2016_06_CIN_NE
00-0029560,D.Kirkpatrick,Face Mask,8.0,3.0,5.0,28.0,4.0,142.0,3.0027555935957935,0.0016289353370666504,NE,2016_06_CIN_NE
