penalty_player_id,penalty_player_name,penalty_type,penalty_yards,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,epa,wpa,posteam,game_id,week
00-0023645,D.Anderson,Intentional Grounding,10.0,3.0,9.0,77.0,3.0,738.0,-2.027425471227616,-0.06078001856803894,ARI,2010_01_ARI_STL,1
00-0006101,T.Gonzalez,Illegal Touch Pass,5.0,3.0,5.0,49.0,3.0,753.0,-0.5638185071293265,-0.032718777656555176,ATL,2010_01_ATL_PIT,1
00-0022000,W.Hunter,Unsportsmanlike Conduct,15.0,4.0,1.0,10.0,2.0,501.0,0.20375549853473895,-0.004363656044006348,NYJ,2010_01_BAL_NYJ,1
00-0024406,M.Hudson,Face Mask,15.0,4.0,15.0,70.0,3.0,7.0,-1.0092463595792651,0.014067761600017548,CAR,2010_01_CAR_NYG,1
00-0027044,M.Johnson,Illegal Touch Kick,0.0,,0.0,30.0,4.0,237.0,2.3348010206245817,-0.0005691051483154297,NE,2010_01_CIN_NE,1
00-0005322,L.Fletcher,Unnecessary Roughness,12.0,1.0,10.0,23.0,1.0,52.0,0.6466151094064116,0.012432485818862915,DAL,2010_01_DAL_WAS,1
00-0027902,D.Bryant,Offensive Pass Interference,10.0,3.0,4.0,6.0,2.0,900.0,-1.1231782328686677,-0.06847387552261353,DAL,2010_01_DAL_WAS,1
00-0025519,R.McBean,Face Mask,15.0,1.0,10.0,83.0,4.0,673.0,1.051724987803027,0.02890723943710327,JAX,2010_01_DEN_JAX,1
00-0025519,R.McBean,Face Mask,15.0,2.0,2.0,58.0,4.0,621.0,1.3061674035852775,0.06434863805770874,JAX,2010_01_DEN_JAX,1
00-0021570,K.Osgood,Unsportsmanlike Conduct,15.0,1.0,10.0,24.0,4.0,486.0,2.825647201971151,0.15092818720203072,JAX,2010_01_DEN_JAX,1
00-0025549,B.Celek,Offensive Pass Interference,10.0,2.0,11.0,30.0,1.0,333.0,-0.8573410417884588,-0.016951382160186768,PHI,2010_01_GB_PHI,1
00-0027081,G.Quin,Unnecessary Roughness,15.0,3.0,9.0,72.0,1.0,234.0,3.7439860481536016,0.08567933738231659,IND,2010_01_IND_HOU,1
00-0026264,J.Tryon,Illegal Touch Kick,0.0,4.0,22.0,34.0,3.0,149.0,-1.85417285352014,0.0195578932762146,IND,2010_01_IND_HOU,1
00-0021157,L.Sheppard,Face Mask,15.0,3.0,2.0,29.0,1.0,784.0,3.2953360420651734,0.0695177520535688,NO,2010_01_MIN_NO,1
00-0022054,V.Shiancoe,Offensive Pass Interference,10.0,2.0,20.0,69.0,1.0,442.0,-0.8978189434856176,-0.00726473331451416,MIN,2010_01_MIN_NO,1
00-0027868,D.Morgan,Unnecessary Roughness,16.0,3.0,16.0,40.0,1.0,579.0,2.415364556480199,0.07776591181755066,LV,2010_01_OAK_TEN,1
00-0024201,H.Eugene,Face Mask,15.0,,0.0,30.0,3.0,900.0,1.0171539788134396,0.001113593578338623,TEN,2010_01_OAK_TEN,1
00-0023622,J.Haye,Face Mask,15.0,1.0,10.0,54.0,4.0,836.0,1.4821423405082896,5.639980372507125e-6,LV,2010_01_OAK_TEN,1
00-0022388,T.Copper,Face Mask,15.0,,0.0,30.0,3.0,900.0,1.3991664731875062,0.012702606618404388,LAC,2010_01_SD_KC,1
00-0023436,A.Smith,Intentional Grounding,10.0,3.0,10.0,77.0,3.0,820.0,-1.8073072219267488,-0.01785973832011223,SF,2010_01_SF_SEA,1
00-0025513,D.Goldson,Unnecessary Roughness,15.0,1.0,10.0,60.0,3.0,806.0,0.947979228105396,0.0,SEA,2010_01_SF_SEA,1
00-0026178,J.Carlson,Offensive Pass Interference,10.0,1.0,10.0,15.0,3.0,742.0,-1.0111489029368386,-0.0063034892082214355,SEA,2010_01_SF_SEA,1
00-0023557,K.Rhodes,Unsportsmanlike Conduct,15.0,1.0,10.0,70.0,1.0,893.0,1.1930040779989213,0.031958580017089844,ATL,2010_02_ARI_ATL,2
,,Face Mask,8.0,1.0,10.0,16.0,2.0,900.0,0.4804958041058853,0.018946290016174316,ATL,2010_02_ARI_ATL,2
00-0022143,O.Mughelli,Unnecessary Roughness,15.0,1.0,8.0,8.0,2.0,887.0,-1.627465547528118,-0.035536885261535645,ATL,2010_02_ARI_ATL,2
00-0023462,R.White,Offensive Pass Interference,10.0,1.0,10.0,55.0,2.0,752.0,-0.8279628532472998,-0.022769510746002197,ATL,2010_02_ARI_ATL,2
00-0027031,W.Moore,Unnecessary Roughness,15.0,1.0,10.0,80.0,2.0,558.0,1.7392603831831366,0.04064907133579254,ARI,2010_02_ARI_ATL,2
00-0026910,G.Toler,Unnecessary Roughness,10.0,1.0,10.0,39.0,2.0,269.0,1.6131446225917898,0.025644361972808838,ATL,2010_02_ARI_ATL,2
00-0005231,B.Finneran,Unnecessary Roughness,15.0,3.0,2.0,57.0,3.0,13.0,-0.018699882784858346,0.00005906820297241211,ATL,2010_02_ARI_ATL,2
00-0023557,K.Rhodes,Unsportsmanlike Conduct,10.0,1.0,10.0,23.0,4.0,247.0,0.7561194027075544,-0.000013232231140136719,ATL,2010_02_ARI_ATL,2
00-0021429,C.Palmer,Intentional Grounding,11.0,3.0,6.0,17.0,3.0,26.0,-2.047060217053543,-0.09664344787597656,CIN,2010_02_BAL_CIN,2
00-0025479,T.Edwards,Intentional Grounding,10.0,1.0,10.0,56.0,2.0,454.0,-1.2446534521877766,-0.040261149406433105,BUF,2010_02_BUF_GB,2
00-0022044,A.Johnson,Illegal Touch Pass,5.0,2.0,7.0,48.0,3.0,115.0,-0.5363514421042055,-0.002031039446592331,HOU,2010_02_HOU_WAS,2
00-0022793,A.Smith,Unnecessary Roughness,15.0,1.0,10.0,80.0,5.0,629.0,0.6553257477935404,0.05657530901953578,WAS,2010_02_HOU_WAS,2
00-0024129,B.Costanzo,Unnecessary Roughness,3.0,4.0,10.0,64.0,1.0,168.0,1.6082558808848262,-0.007376968860626221,KC,2010_02_KC_CLE,2
00-0026997,A.Mack,Unnecessary Roughness,15.0,2.0,10.0,27.0,2.0,34.0,-1.2785397886182182,-0.04161280393600464,CLE,2010_02_KC_CLE,2
00-0027736,K.Lewis,Unnecessary Roughness,15.0,3.0,5.0,61.0,3.0,440.0,1.9827258682344109,0.06384992599487305,CLE,2010_02_KC_CLE,2
00-0021262,K.Coleman,Unnecessary Roughness,15.0,2.0,6.0,65.0,4.0,328.0,1.3567804312333465,0.06917589902877808,KC,2010_02_KC_CLE,2
00-0024312,E.Smith,Unnecessary Roughness,15.0,3.0,9.0,54.0,1.0,223.0,2.4548921317327768,0.10016649961471558,NE,2010_02_NE_NYJ,2
00-0022038,T.Banta-Cain,Unnecessary Roughness,15.0,1.0,10.0,46.0,2.0,577.0,1.1571801020763814,0.03361955285072327,NYJ,2010_02_NE_NYJ,2
00-0023438,B.Edwards,Taunting,15.0,3.0,3.0,10.0,2.0,390.0,2.789481090148911,0.09380009282025514,NYJ,2010_02_NE_NYJ,2
00-0023545,B.Jacobs,Unnecessary Roughness,15.0,1.0,10.0,80.0,2.0,573.0,-2.6277572254184633,-0.029617637395858765,NYG,2010_02_NYG_IND,2
00-0026168,L.Jackson,Face Mask,5.0,4.0,3.0,52.0,1.0,187.0,0.48151256470009685,-0.009158223867416382,PHI,2010_02_PHI_DET,2
00-0027835,K.Coleman,Taunting,15.0,4.0,11.0,78.0,2.0,872.0,-0.9760096182581037,0.0066467225551605225,PHI,2010_02_PHI_DET,2
00-0003292,K.Collins,Intentional Grounding,15.0,2.0,9.0,79.0,4.0,608.0,-2.030378151452169,-0.009155401960015297,TEN,2010_02_PIT_TEN,2
00-0023480,L.Tatupu,Unnecessary Roughness,15.0,1.0,10.0,69.0,2.0,156.0,1.7768287042272277,0.014387905597686768,DEN,2010_02_SEA_DEN,2
00-0027690,E.Decker,Unnecessary Roughness,15.0,4.0,7.0,91.0,4.0,207.0,1.2203376392135397,-0.00041575252544134855,SEA,2010_02_SEA_DEN,2
00-0027737,P.Cox,Unsportsmanlike Conduct,15.0,2.0,6.0,42.0,4.0,101.0,-1.7363897821633145,-0.0006250299629755318,SEA,2010_02_SEA_DEN,2
00-0024796,C.Dahl,Unnecessary Roughness,12.0,2.0,4.0,23.0,2.0,295.0,0.7467194582568482,0.02020159363746643,LV,2010_02_STL_OAK,2
00-0026035,D.Amendola,Offensive Pass Interference,10.0,1.0,10.0,54.0,2.0,114.0,-0.6920777744380757,-0.020754218101501465,LA,2010_02_STL_OAK,2
00-0023485,R.Bartell,Unnecessary Roughness,15.0,1.0,10.0,69.0,3.0,785.0,1.1771096407901496,0.02724534273147583,LV,2010_02_STL_OAK,2
00-0027904,R.McClain,Unnecessary Roughness,15.0,1.0,5.0,54.0,4.0,232.0,1.1836597053334117,0.042524226009845734,LA,2010_02_STL_OAK,2
00-0027656,R.Gronkowski,Offensive Pass Interference,10.0,1.0,10.0,75.0,2.0,640.0,-1.0690044583752751,-0.016053736209869385,NE,2010_03_BUF_NE,3
00-0026364,St. Johnson,Unsportsmanlike Conduct,15.0,1.0,10.0,37.0,4.0,255.0,3.9004670139984228,0.01641095594131925,BUF,2010_03_BUF_NE,3
00-0027713,A.Hernandez,Offensive Pass Interference,10.0,2.0,22.0,61.0,4.0,210.0,-0.3921067126793787,-0.003884434700012207,NE,2010_03_BUF_NE,3
00-0025542,D.Rosario,Offensive Pass Interference,10.0,2.0,10.0,38.0,4.0,315.0,-1.2682357772719115,-0.017354097217321396,CAR,2010_03_CIN_CAR,3
00-0026928,M.Trent,Unnecessary Roughness,14.0,1.0,10.0,28.0,4.0,107.0,1.1382533818832599,0.008028360083699226,CAR,2010_03_CIN_CAR,3
00-0022943,B.Watson,Unnecessary Roughness,15.0,2.0,10.0,46.0,3.0,392.0,-2.14534721034579,-0.08698862791061401,CLE,2010_03_CLE_BAL,3
00-0026226,T.Zbikowski,Unnecessary Roughness,15.0,2.0,10.0,86.0,3.0,98.0,4.930126984836534,0.2136351764202118,CLE,2010_03_CLE_BAL,3
00-0027902,D.Bryant,Illegal Touch Pass,5.0,1.0,10.0,37.0,2.0,33.0,-0.7272838248754852,-0.018425345420837402,DAL,2010_03_DAL_HOU,3
00-0021678,T.Romo,Intentional Grounding,10.0,1.0,10.0,35.0,2.0,27.0,-1.5077602482633665,-0.03492081165313721,DAL,2010_03_DAL_HOU,3
00-0019695,J.Peterson,Unnecessary Roughness,15.0,1.0,10.0,54.0,2.0,584.0,0.3502619636710733,0.004251360893249512,MIN,2010_03_DET_MIN,3
00-0017899,P.Williams,Unnecessary Roughness,15.0,2.0,10.0,65.0,3.0,346.0,1.722354268655181,0.05350634455680847,DET,2010_03_DET_MIN,3
00-0027002,C.Matthews,Face Mask,15.0,1.0,20.0,67.0,1.0,241.0,1.7331560484599322,0.028258323669433594,CHI,2010_03_GB_CHI,3
00-0023486,N.Collins,Unnecessary Roughness,15.0,2.0,10.0,59.0,4.0,394.0,2.255371212027967,0.1401820182800293,CHI,2010_03_GB_CHI,3
