penalty_player_id,penalty_player_name,penalty_type,penalty_yards,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,epa,wpa,posteam,game_id,week
00-0020428,R.Ferguson,Offensive Pass Interference,10.0,3.0,3.0,9.0,3.0,710.0,-1.2961531728506088,-0.06312227249145508,GB,2004_01_GB_CAR,1
00-0021153,J.Walker,Offensive Pass Interference,10.0,2.0,10.0,25.0,4.0,738.0,-1.30843347532209,-0.000979304313659668,GB,2004_01_GB_CAR,1
00-0002090,J.Browning,Face Mask,15.0,2.0,10.0,70.0,1.0,634.0,1.6732627698220313,0.04869967699050903,DEN,2004_01_KC_DEN,1
,,Taunting,15.0,3.0,4.0,40.0,2.0,230.0,-2.0077456173603423,-0.04123958945274353,KC,2004_01_KC_DEN,1
00-0006101,T.Gonzalez,Offensive Pass Interference,10.0,3.0,9.0,30.0,3.0,841.0,-1.6951700358185917,-0.0251980721950531,KC,2004_01_KC_DEN,1
00-0011022,D.McNabb,Illegal Forward Pass,5.0,3.0,8.0,56.0,1.0,762.0,-1.8396464679390192,-0.01934826374053955,PHI,2004_01_NYG_PHI,1
00-0016263,F.Thomas,Taunting,15.0,1.0,20.0,64.0,1.0,702.0,-2.6369451894424856,-0.06279703974723816,SEA,2004_01_SEA_NO,1
00-0001823,A.Brooks,Intentional Grounding,12.0,2.0,9.0,83.0,2.0,517.0,-2.264888423262164,-0.056577712297439575,NO,2004_01_SEA_NO,1
00-0008874,T.Jones,Face Mask,11.0,2.0,6.0,44.0,2.0,461.0,2.6020729411393404,0.05849069356918335,SEA,2004_01_SEA_NO,1
00-0021210,K.Richard,Illegal Touch Kick,5.0,4.0,9.0,49.0,2.0,36.0,-0.0074384380131959915,-0.007874369621276855,SEA,2004_01_SEA_NO,1
00-0001833,D.Brooks,Face Mask,15.0,3.0,4.0,61.0,4.0,217.0,2.057221726689022,0.06947654485702515,WAS,2004_01_TB_WAS,1
00-0021149,A.Haynesworth,Unnecessary Roughness,15.0,2.0,6.0,39.0,2.0,577.0,1.7168973750667647,0.04010879993438721,MIA,2004_01_TEN_MIA,1
00-0004747,A.Edwards,Face Mask,1.0,1.0,10.0,54.0,2.0,235.0,4.5651913070178125,0.16496935486793518,TEN,2004_01_TEN_MIA,1
00-0012991,Z.Piller,Unnecessary Roughness,15.0,2.0,4.0,57.0,2.0,42.0,-0.9497485899482854,-0.06726819276809692,TEN,2004_01_TEN_MIA,1
00-0021289,Ke.Thomas,Illegal Touch Kick,5.0,4.0,6.0,68.0,1.0,485.0,-0.5038861036300659,-0.02645927667617798,BUF,2004_02_BUF_OAK,2
00-0005741,R.Gannon,Intentional Grounding,10.0,2.0,12.0,28.0,2.0,900.0,-1.9511815208243206,-0.043006956577301025,LV,2004_02_BUF_OAK,2
00-0018227,C.Woodson,Face Mask,15.0,1.0,10.0,64.0,2.0,474.0,1.0476413152646273,0.014449477195739746,BUF,2004_02_BUF_OAK,2
00-0010699,D.McCleon,Unsportsmanlike Conduct,15.0,3.0,7.0,9.0,3.0,411.0,3.163417975185439,0.13094162790034425,CAR,2004_02_CAR_KC,2
00-0021259,S.Fujita,Unsportsmanlike Conduct,15.0,3.0,1.0,60.0,3.0,223.0,-7.926415647380054,-0.31692538123596425,CAR,2004_02_CAR_KC,2
00-0007115,A.Hawkins,Unsportsmanlike Conduct,15.0,2.0,10.0,39.0,4.0,414.0,-3.513754250947386,-0.06889024376869202,KC,2004_02_CAR_KC,2
00-0019644,B.Franks,Offensive Pass Interference,10.0,2.0,10.0,16.0,3.0,167.0,-1.128102716524154,-0.006830859929323196,GB,2004_02_CHI_GB,2
00-0005106,B.Favre,Intentional Grounding,15.0,4.0,8.0,11.0,4.0,78.0,-2.293421989190392,-0.01217611413449049,GB,2004_02_CHI_GB,2
,,Unsportsmanlike Conduct,10.0,3.0,9.0,23.0,4.0,37.0,-2.5237525229458697,-0.431923508644104,DEN,2004_02_DEN_JAX,2
00-0017998,A.Wilson,Unsportsmanlike Conduct,15.0,1.0,10.0,89.0,4.0,37.0,0.15461891371523961,0.04059922695159912,JAX,2004_02_DEN_JAX,2
00-0017698,D.Wilkinson,Face Mask,15.0,1.0,10.0,68.0,1.0,226.0,1.2446113445330411,0.04058924317359924,HOU,2004_02_HOU_DET,2
00-0021286,D.Faggins,Face Mask,15.0,,0.0,30.0,3.0,900.0,1.1010210164822638,0.027216970920562744,DET,2004_02_HOU_DET,2
00-0022076,A.Woolfolk,Face Mask,15.0,2.0,4.0,70.0,1.0,530.0,1.3536220197565854,0.03673693537712097,IND,2004_02_IND_TEN,2
00-0020305,A.Feeley,Intentional Grounding,14.0,2.0,10.0,62.0,2.0,60.0,-0.949551670695655,-0.04240494966506958,MIA,2004_02_MIA_CIN,2
00-0021185,M.Lewis,Unnecessary Roughness,15.0,1.0,10.0,47.0,3.0,391.0,2.0499959440203384,0.037001848220825195,MIN,2004_02_MIN_PHI,2
00-0011754,R.Moss,Offensive Pass Interference,10.0,2.0,1.0,14.0,4.0,590.0,-1.5157629494788125,-0.054037466645240784,MIN,2004_02_MIN_PHI,2
,,Unsportsmanlike Conduct,15.0,2.0,5.0,61.0,1.0,756.0,1.4968535967636853,0.044740915298461914,BAL,2004_02_PIT_BAL,2
00-0019538,C.Haggans,Unnecessary Roughness,15.0,2.0,19.0,50.0,1.0,680.0,2.7833979366114363,0.10123521089553833,BAL,2004_02_PIT_BAL,2
00-0021309,L.Mays,Offensive Pass Interference,10.0,3.0,3.0,68.0,1.0,496.0,-1.5762475500814617,-0.02407979965209961,PIT,2004_02_PIT_BAL,2
00-0019434,B.Anderson,Face Mask,15.0,1.0,15.0,44.0,1.0,10.0,-0.7911124438978732,-0.018385767936706543,BAL,2004_02_PIT_BAL,2
00-0010261,T.Maddox,Intentional Grounding,10.0,3.0,11.0,18.0,2.0,558.0,-1.685659454059539,-0.04011349380016327,PIT,2004_02_PIT_BAL,2
00-0010634,C.McAlister,Face Mask,15.0,1.0,10.0,90.0,2.0,444.0,1.832505310419947,0.03651207685470581,PIT,2004_02_PIT_BAL,2
00-0014324,D.Sanders,Unsportsmanlike Conduct,15.0,4.0,10.0,59.0,2.0,304.0,0.06544832675717771,0.010812312364578247,PIT,2004_02_PIT_BAL,2
00-0021377,E.Reed,Unsportsmanlike Conduct,15.0,2.0,3.0,3.0,4.0,794.0,1.6017377570969984,0.013153493881383427,PIT,2004_02_PIT_BAL,2
00-0009889,R.Lewis,Unnecessary Roughness,13.0,1.0,10.0,25.0,4.0,388.0,0.9204973049345426,0.014714716002345085,PIT,2004_02_PIT_BAL,2
00-0003396,C.Conway,Taunting,15.0,1.0,10.0,38.0,2.0,779.0,1.7482204247498885,0.03338265419006348,SF,2004_02_SF_NO,2
00-0022085,A.Adams,Face Mask,15.0,2.0,10.0,76.0,3.0,377.0,1.4574764780700207,0.050873637199401855,NO,2004_02_SF_NO,2
00-0019548,B.Jennings,Offensive Pass Interference,10.0,2.0,10.0,38.0,4.0,21.0,-1.046715996810235,-0.08463460206985474,SF,2004_02_SF_NO,2
00-0020245,M.Vick,Intentional Grounding,11.0,2.0,6.0,74.0,3.0,498.0,-2.1663504797033966,-0.04483771324157715,ATL,2004_02_STL_ATL,2
00-0022736,S.Jackson,Taunting,10.0,,0.0,30.0,4.0,756.0,-0.6887081684544683,-0.01687106490135193,LA,2004_02_STL_ATL,2
00-0010535,K.Mathis,Taunting,15.0,3.0,15.0,65.0,4.0,642.0,-1.2009913076180965,-0.013544972985982895,LA,2004_02_STL_ATL,2
00-0017804,G.Williams,Face Mask,10.0,2.0,6.0,80.0,4.0,246.0,-0.8372227246873081,0.00010319170542061329,LA,2004_02_STL_ATL,2
00-0021179,C.Portis,Taunting,15.0,2.0,9.0,13.0,4.0,735.0,2.7145043393829837,0.055681993149438336,WAS,2004_02_WAS_NYG,2
00-0010970,R.McKinnon,Face Mask,15.0,2.0,5.0,61.0,3.0,404.0,1.9820064343512058,0.039018452167510986,ATL,2004_03_ARI_ATL,3
00-0018588,A.Ricard,Unsportsmanlike Conduct,15.0,2.0,7.0,21.0,2.0,721.0,-5.263993652188219,-0.09028220176696777,BAL,2004_03_BAL_CIN,3
00-0019246,A.Ogunleye,Face Mask,15.0,2.0,16.0,66.0,2.0,120.0,1.171220510150306,0.044807374477386475,MIN,2004_03_CHI_MIN,3
00-0009472,O.Kreutz,Unnecessary Roughness,9.0,,0.0,30.0,3.0,658.0,-0.719757245387882,-0.012893348932266235,CHI,2004_03_CHI_MIN,3
00-0021952,To.Johnson,Unnecessary Roughness,15.0,2.0,5.0,31.0,4.0,743.0,1.194174908217974,0.018309414386749268,MIN,2004_03_CHI_MIN,3
00-0011053,R.McQuarters,Face Mask,2.0,1.0,10.0,67.0,4.0,375.0,4.581495299411472,0.07995474338531494,MIN,2004_03_CHI_MIN,3
,,Illegal Touch Kick,0.0,,0.0,30.0,4.0,120.0,1.9585360087803565,0.021599769592285156,MIN,2004_03_CHI_MIN,3
00-0021257,Andra Davis,Face Mask,15.0,1.0,10.0,41.0,4.0,213.0,1.8592858217307366,0.0015530586242675781,NYG,2004_03_CLE_NYG,3
00-0002110,M.Brunell,Intentional Grounding,11.0,3.0,12.0,44.0,3.0,680.0,-1.7341810632497072,-0.07072523236274719,WAS,2004_03_DAL_WAS,3
00-0018212,J.Woods,Unnecessary Roughness,15.0,1.0,10.0,43.0,1.0,762.0,1.346798884565942,0.06575986742973328,HOU,2004_03_HOU_KC,3
00-0020608,D.Carr,Intentional Grounding,10.0,3.0,19.0,77.0,1.0,101.0,-1.351212534122169,-0.011150002479553223,HOU,2004_03_HOU_KC,3
00-0017033,G.Walker,Face Mask,15.0,1.0,10.0,36.0,4.0,859.0,1.004078954574652,0.027126789093017578,KC,2004_03_HOU_KC,3
00-0015218,J.Smith,Offensive Pass Interference,10.0,1.0,10.0,52.0,1.0,668.0,-1.0373210478574038,-0.030273914337158203,JAX,2004_03_JAX_TEN,3
00-0000849,M.Bartrum,Taunting,15.0,1.0,1.0,1.0,2.0,365.0,0.6765849626390263,-0.0035690260782996752,PHI,2004_03_PHI_DET,3
00-0021525,C.Fitzsimmons,Unnecessary Roughness,15.0,4.0,8.0,82.0,3.0,492.0,-1.5409987149760127,-0.002773493528366089,DET,2004_03_PHI_DET,3
00-0002159,S.Bryson,Offensive Pass Interference,10.0,1.0,10.0,39.0,3.0,224.0,-0.9411330234725028,-0.006721612066030502,DET,2004_03_PHI_DET,3
00-0016956,K.Von Oelhoffen,Face Mask,15.0,1.0,10.0,72.0,1.0,802.0,1.2023397574666888,0.02687513828277588,MIA,2004_03_PIT_MIA,3
00-0022924,B.Roethlisberger,Intentional Grounding,10.0,1.0,10.0,34.0,3.0,547.0,-1.6892804752569646,-0.04746884107589722,PIT,2004_03_PIT_MIA,3
00-0021737,R.Stuvaints,Unnecessary Roughness,15.0,4.0,10.0,94.0,4.0,634.0,0.9871061288286,-0.02368566393852234,MIA,2004_03_PIT_MIA,3
00-0010264,S.Madison,Unsportsmanlike Conduct,7.0,1.0,10.0,14.0,4.0,385.0,0.5836904564639553,0.01836395263671875,PIT,2004_03_PIT_MIA,3
00-0017813,J.Williams,Face Mask,14.0,2.0,6.0,24.0,2.0,614.0,0.9070320688770153,0.022298872470855713,DEN,2004_03_SD_DEN,3
00-0022725,M.Clayton,Offensive Pass Interference,10.0,2.0,5.0,49.0,2.0,38.0,-0.710237099789083,-0.05264228582382202,TB,2004_03_TB_OAK,3
00-0021270,J.Phillips,Face Mask,1.0,3.0,3.0,3.0,3.0,250.0,1.564383479184471,0.0033548474311828613,LV,2004_03_TB_OAK,3
00-0015761,R.Stone,Unsportsmanlike Conduct,15.0,1.0,2.0,2.0,3.0,225.0,0.7550723263411783,0.010541764087975025,LV,2004_03_TB_OAK,3
00-0000741,R.Barber,Unnecessary Roughness,15.0,,0.0,30.0,4.0,645.0,1.7140883225947618,0.0001195669174194336,LV,2004_03_TB_OAK,3
00-0009173,P.Kerney,Unnecessary Roughness,12.0,1.0,10.0,23.0,3.0,426.0,-3.934428715147078,-0.18384963274002075,CAR,2004_04_ATL_CAR,4
00-0022119,T.Polamalu,Face Mask,15.0,1.0,10.0,69.0,2.0,188.0,1.1512936683138832,0.06898906826972961,CIN,2004_04_CIN_PIT,4
00-0022725,M.Clayton,Offensive Pass Interference,10.0,3.0,2.0,65.0,1.0,87.0,-1.7184337582439184,-0.05728533864021301,TB,2004_04_DEN_TB,4
00-0022080,R.Mathis,Face Mask,3.0,3.0,6.0,14.0,4.0,227.0,2.2622564729244914,0.09359496831893921,IND,2004_04_IND_JAX,4
00-0022889,R.Williams,Offensive Pass Interference,10.0,1.0,10.0,54.0,4.0,173.0,-0.4614917778526433,-0.0226442813873291,JAX,2004_04_IND_JAX,4
00-0022161,T.Suggs,Unnecessary Roughness,15.0,2.0,7.0,64.0,1.0,269.0,1.7911993879824877,0.05485564470291138,KC,2004_04_KC_BAL,4
00-0020501,Q.Caver,Face Mask,15.0,,0.0,30.0,3.0,499.0,1.4066974602174014,0.03519901633262634,BAL,2004_04_KC_BAL,4
00-0005322,L.Fletcher,Unnecessary Roughness,15.0,1.0,10.0,77.0,1.0,895.0,1.0590855348855257,0.020990580320358276,NE,2004_04_NE_BUF,4
00-0011770,E.Moulds,Unsportsmanlike Conduct,15.0,4.0,7.0,57.0,2.0,56.0,-0.40935918292962015,-0.031056225299835205,BUF,2004_04_NE_BUF,4
00-0020505,A.Wilson,Unsportsmanlike Conduct,15.0,1.0,10.0,51.0,1.0,266.0,-8.919830847764388,-0.2423880743126059,NO,2004_04_NO_ARI,4
00-0020428,R.Ferguson,Offensive Pass Interference,10.0,1.0,10.0,30.0,3.0,405.0,-0.9766070522600785,-0.029754161834716797,GB,2004_04_NYG_GB,4
00-0021148,J.Shockey,Taunting,15.0,1.0,20.0,66.0,3.0,44.0,0.9738898414652795,0.03323480486869812,NYG,2004_04_NYG_GB,4
00-0014619,J.Seau,Face Mask,15.0,1.0,10.0,43.0,1.0,445.0,1.807422909885645,0.08058345317840576,NYJ,2004_04_NYJ_MIA,4
00-0019559,C.Pennington,Intentional Grounding,15.0,2.0,10.0,38.0,4.0,449.0,-2.1214329462964088,-0.027868211269378662,NYJ,2004_04_NYJ_MIA,4
00-0019246,A.Ogunleye,Face Mask,15.0,2.0,13.0,67.0,1.0,478.0,2.0194720360450447,0.08083009719848633,PHI,2004_04_PHI_CHI,4
00-0009842,C.Lewis,Offensive Pass Interference,10.0,3.0,6.0,14.0,2.0,699.0,-0.8978535267524421,-0.047572970390319824,PHI,2004_04_PHI_CHI,4
00-0022185,J.Short,Unnecessary Roughness,15.0,,0.0,30.0,2.0,659.0,0.8238457210827619,0.02919289469718933,CHI,2004_04_PHI_CHI,4
00-0016440,J.Thrash,Face Mask,15.0,,0.0,30.0,1.0,170.0,1.8201504659373313,0.04089149832725525,CLE,2004_04_WAS_CLE,4
00-0005755,J.Garcia,Intentional Grounding,10.0,3.0,10.0,45.0,2.0,703.0,-2.086242303485051,-0.05683952569961548,CLE,2004_04_WAS_CLE,4
00-0005755,J.Garcia,Intentional Grounding,11.0,3.0,15.0,67.0,3.0,549.0,-1.9157315036281943,-0.06418424844741821,CLE,2004_04_WAS_CLE,4
00-0019603,A.Plummer,Face Mask,15.0,1.0,10.0,24.0,4.0,506.0,3.0322304639266804,0.021614393991668313,ARI,2004_05_ARI_SF,5
00-0020304,E.Hartwell,Unsportsmanlike Conduct,15.0,4.0,12.0,71.0,4.0,343.0,-1.0327081088908017,-0.029744848608970642,BAL,2004_05_BAL_WAS,5
00-0019585,M.Washington,Unnecessary Roughness,15.0,1.0,10.0,62.0,4.0,228.0,1.203008035023231,0.0156746506690979,BAL,2004_05_BAL_WAS,5
00-0015495,S.Springs,Unnecessary Roughness,7.0,1.0,10.0,13.0,4.0,104.0,0.5104880078579299,,BAL,2004_05_BAL_WAS,5
00-0013255,P.Prioleau,Unnecessary Roughness,15.0,3.0,13.0,72.0,2.0,567.0,3.394335835473612,0.10837841033935547,NYJ,2004_05_BUF_NYJ,5
00-0021105,M.Pope,Face Mask,15.0,2.0,4.0,74.0,4.0,539.0,1.6239388776011765,0.07364583015441895,CAR,2004_05_CAR_DEN,5
00-0014063,O.Ross,Unnecessary Roughness,15.0,3.0,3.0,66.0,1.0,149.0,-1.8137263553217053,-0.06252211332321167,PIT,2004_05_CLE_PIT,5
00-0022119,T.Polamalu,Unnecessary Roughness,15.0,1.0,10.0,79.0,2.0,390.0,1.5719168491195887,0.024235129356384277,CLE,2004_05_CLE_PIT,5
00-0001820,K.Brooking,Face Mask,15.0,1.0,10.0,73.0,3.0,587.0,1.7628732025623322,0.036014020442962646,DET,2004_05_DET_ATL,5
00-0020697,A.Lake,Face Mask,15.0,1.0,10.0,80.0,3.0,320.0,0.9560325127094984,0.04158806800842285,DET,2004_05_DET_ATL,5
00-0017813,J.Williams,Unnecessary Roughness,15.0,1.0,10.0,40.0,2.0,315.0,1.2350117614259943,0.02170790731906891,JAX,2004_05_JAX_SD,5
00-0009357,S.Knight,Unnecessary Roughness,15.0,2.0,4.0,40.0,2.0,168.0,1.3406838813098148,0.023488759994506836,NE,2004_05_MIA_NE,5
00-0020754,K.Campbell,Taunting,15.0,3.0,1.0,50.0,4.0,418.0,4.602268245536834,0.06054678358418952,MIN,2004_05_MIN_HOU,5
00-0019779,J.Moses,Face Mask,15.0,,0.0,15.0,4.0,409.0,1.360820162575692,0.011646490544080734,HOU,2004_05_MIN_HOU,5
,,Face Mask,8.0,1.0,10.0,14.0,3.0,484.0,0.48459561623167247,0.01832064986228943,NYG,2004_05_NYG_DAL,5
00-0015795,M.Strahan,Unsportsmanlike Conduct,15.0,2.0,7.0,62.0,3.0,257.0,1.5687951089348644,0.07678890228271484,DAL,2004_05_NYG_DAL,5
00-0020227,T.Johnson,Face Mask,15.0,,0.0,30.0,1.0,900.0,1.4973404398187995,0.038123130798339844,IND,2004_05_OAK_IND,5
,,Taunting,15.0,,0.0,30.0,2.0,308.0,0.0641333709936589,0.004966259002685547,NO,2004_05_TB_NO,5
00-0001934,F.Brown,Illegal Touch Kick,5.0,4.0,16.0,54.0,2.0,87.0,-0.2678255010396242,-0.005090177059173584,NO,2004_05_TB_NO,5
00-0022825,T.Fleming,Unnecessary Roughness,15.0,,0.0,30.0,1.0,365.0,2.4636538373306394,0.027533486485481262,GB,2004_05_TEN_GB,5
00-0011024,S.McNair,Intentional Grounding,10.0,2.0,5.0,40.0,3.0,713.0,-2.2826302349567413,-0.02940303087234497,TEN,2004_05_TEN_GB,5
00-0021149,A.Haynesworth,Unnecessary Roughness,15.0,1.0,10.0,70.0,4.0,812.0,0.7187144937925041,-0.000011062569683417678,GB,2004_05_TEN_GB,5
,,Unsportsmanlike Conduct,15.0,,0.0,30.0,1.0,900.0,2.235882941633463,0.04259335994720459,PHI,2004_06_CAR_PHI,6
00-0005755,J.Garcia,Illegal Forward Pass,5.0,1.0,10.0,46.0,1.0,274.0,-0.9819871580693871,-0.012059926986694336,CLE,2004_06_CIN_CLE,6
00-0022854,C.Miller,Unnecessary Roughness,10.0,2.0,9.0,29.0,3.0,169.0,1.4877499686554074,0.05333256721496582,CLE,2004_06_CIN_CLE,6
00-0022077,N.Asomugha,Face Mask,15.0,4.0,3.0,69.0,3.0,49.0,-1.55269736610353,-0.00010114774340763688,LV,2004_06_DEN_OAK,6
00-0002138,F.Bryant,Unnecessary Roughness,15.0,2.0,10.0,80.0,1.0,195.0,1.8340415889397264,0.05321657657623291,GB,2004_06_GB_DET,6
00-0010500,D.Mason,Unsportsmanlike Conduct,15.0,3.0,5.0,55.0,4.0,579.0,-2.214185390388593,-0.11457836627960205,TEN,2004_06_HOU_TEN,6
,,Unsportsmanlike Conduct,15.0,2.0,10.0,80.0,1.0,502.0,-6.418242049403489,-0.1660808041129982,MIA,2004_06_MIA_BUF,6
00-0004747,A.Edwards,Unnecessary Roughness,1.0,3.0,6.0,15.0,4.0,584.0,2.6400263601681218,0.040745437145233154,BUF,2004_06_MIA_BUF,6
00-0016193,V.Testaverde,Intentional Grounding,10.0,2.0,2.0,76.0,2.0,77.0,-0.8472001149784774,-0.08382266759872437,DAL,2004_06_PIT_DAL,6
00-0021994,D.Florence,Illegal Touch Kick,0.0,4.0,1.0,65.0,1.0,112.0,-0.8589574838988483,-0.012324124574661255,LAC,2004_06_SD_ATL,6
00-0020400,Z.Moreno,Face Mask,5.0,1.0,10.0,47.0,4.0,674.0,0.5817339923232794,0.04698982834815979,ATL,2004_06_SD_ATL,6
00-0020490,K.Robinson,Offensive Pass Interference,10.0,1.0,10.0,71.0,1.0,129.0,-1.032181485556066,-0.01614229381084442,SEA,2004_06_SEA_NE,6
00-0020490,K.Robinson,Unsportsmanlike Conduct,15.0,1.0,10.0,90.0,3.0,219.0,1.0754026514478028,0.02408992499113083,SEA,2004_06_SEA_NE,6
00-0007030,R.Harrison,Unnecessary Roughness,13.0,1.0,10.0,26.0,4.0,237.0,1.0942948055453598,0.05076029896736145,SEA,2004_06_SEA_NE,6
00-0007091,M.Hasselbeck,Intentional Grounding,10.0,2.0,12.0,15.0,4.0,231.0,-1.4607852776534855,-0.05859696865081787,SEA,2004_06_SEA_NE,6
00-0022097,B.Lloyd,Offensive Pass Interference,10.0,1.0,10.0,58.0,3.0,819.0,-0.8016712642274797,-0.02086883783340454,SF,2004_06_SF_NYJ,6
00-0022085,A.Adams,Unsportsmanlike Conduct,15.0,,0.0,2.0,4.0,25.0,-4.081561148021137,0.0046911057460909955,NYJ,2004_06_SF_NYJ,6
00-0022302,D.Anderson,Illegal Touch Kick,5.0,4.0,1.0,65.0,3.0,594.0,-0.8179772580042481,-0.04658716917037964,LA,2004_06_TB_STL,6
00-0019456,B.Urlacher,Face Mask,15.0,1.0,10.0,80.0,3.0,56.0,2.320937218144536,0.07503628730773926,WAS,2004_06_WAS_CHI,6
00-0000743,S.Barber,Unnecessary Roughness,15.0,2.0,7.0,60.0,1.0,857.0,1.7438844377174973,0.038669735193252563,ATL,2004_07_ATL_KC,7
00-0011727,J.Morton,Offensive Pass Interference,10.0,2.0,6.0,40.0,2.0,43.0,-0.9173738330719061,-0.0003552436828613281,KC,2004_07_ATL_KC,7
00-0020513,D.Terrell,Offensive Pass Interference,10.0,1.0,10.0,77.0,1.0,781.0,-1.0112253851257265,-0.025778084993362427,CHI,2004_07_CHI_TB,7
00-0022837,T.Harris,Unnecessary Roughness,15.0,3.0,7.0,93.0,1.0,190.0,1.9700606963597238,0.06707224249839783,TB,2004_07_CHI_TB,7
00-0019509,M.Green,Taunting,15.0,2.0,7.0,67.0,3.0,175.0,-4.054854646790773,-0.11159893870353699,TB,2004_07_CHI_TB,7
00-0004128,D.Deese,Unnecessary Roughness,16.0,2.0,11.0,27.0,4.0,30.0,-0.8336586009245366,,TB,2004_07_CHI_TB,7
00-0012320,E.Ogbogu,Face Mask,7.0,1.0,8.0,8.0,2.0,158.0,0.0904224660480395,-0.00139695405960083,GB,2004_07_DAL_GB,7
00-0013042,J.Plummer,Intentional Grounding,16.0,1.0,10.0,57.0,4.0,846.0,-1.966723422287032,-0.0364454910159111,DEN,2004_07_DEN_CIN,7
00-0020297,M.Bell,Face Mask,15.0,2.0,10.0,55.0,2.0,139.0,1.1443221105146222,0.034854888916015625,NYG,2004_07_DET_NYG,7
00-0007024,M.Harrison,Illegal Touch Pass,5.0,1.0,9.0,9.0,4.0,640.0,-0.5392731718020514,-0.0370253324508667,IND,2004_07_JAX_IND,7
00-0001823,A.Brooks,Intentional Grounding,10.0,3.0,7.0,30.0,2.0,198.0,-2.425356255203951,-0.05992583930492401,NO,2004_07_NO_OAK,7
00-0012642,D.Patten,Taunting,15.0,2.0,5.0,36.0,4.0,900.0,0.2277524045202881,0.0037424564361572266,NE,2004_07_NYJ_NE,7
00-0021257,Andra Davis,Face Mask,5.0,2.0,8.0,45.0,2.0,549.0,0.7096896681468934,0.021172523498535156,PHI,2004_07_PHI_CLE,7
00-0012478,T.Owens,Unsportsmanlike Conduct,15.0,2.0,3.0,40.0,2.0,518.0,4.291195982601494,0.10254773795526684,PHI,2004_07_PHI_CLE,7
00-0019650,D.Northcutt,Offensive Pass Interference,10.0,1.0,10.0,55.0,4.0,440.0,-0.9027772496920079,-0.016860008239746094,CLE,2004_07_PHI_CLE,7
00-0022914,C.Gamble,Unnecessary Roughness,15.0,2.0,25.0,82.0,1.0,160.0,3.3127227858640254,0.06467536091804504,LAC,2004_07_SD_CAR,7
00-0006063,R.Godfrey,Face Mask,15.0,2.0,9.0,80.0,2.0,815.0,1.7414624688681215,0.050293147563934326,CAR,2004_07_SD_CAR,7
00-0021206,J.McCown,Intentional Grounding,10.0,3.0,8.0,27.0,2.0,72.0,-2.341298474680451,-0.037077486515045166,ARI,2004_07_SEA_ARI,7
00-0020490,K.Robinson,Illegal Touch Pass,5.0,1.0,10.0,58.0,2.0,8.0,-0.1801968459622003,-0.0021907389163970947,SEA,2004_07_SEA_ARI,7
00-0020429,T.Polley,Face Mask,15.0,2.0,10.0,91.0,1.0,184.0,2.084266078658402,0.04543030261993408,MIA,2004_07_STL_MIA,7
00-0020599,D.Romero,Unnecessary Roughness,15.0,,0.0,30.0,2.0,319.0,2.1065539468545467,0.04619783163070679,MIA,2004_07_STL_MIA,7
,,Unnecessary Roughness,13.0,2.0,5.0,28.0,4.0,900.0,1.1728747129673138,0.01999872922897339,MIA,2004_07_STL_MIA,7
00-0020836,B.Kassell,Unnecessary Roughness,15.0,2.0,9.0,61.0,1.0,382.0,0.9805328908842057,0.026918381452560425,MIN,2004_07_TEN_MIN,7
