penalty_player_id,penalty_player_name,penalty_type,penalty_yards,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,epa,wpa,posteam,game_id,week
00-0026008,M.Mulligan,Offensive Pass Interference,10.0,1.0,10.0,80.0,2.0,487.0,-1.1432621462736279,-0.027332812547683716,CHI,2014_01_BUF_CHI,1
00-0025516,S.Chandler,Unnecessary Roughness,15.0,2.0,6.0,36.0,2.0,57.0,-1.5380808905465528,-0.03163212537765503,BUF,2014_01_BUF_CHI,1
00-0027668,B.Spikes,Unnecessary Roughness,11.0,2.0,1.0,35.0,3.0,299.0,1.2183838938944973,0.05163651704788208,CHI,2014_01_BUF_CHI,1
00-0023645,D.Anderson,Intentional Grounding,10.0,2.0,6.0,71.0,3.0,339.0,-2.128415181301534,-0.037885963916778564,CAR,2014_01_CAR_TB,1
00-0028497,K.Aiken,Unnecessary Roughness,6.0,,0.0,35.0,1.0,625.0,-0.9585719380993396,-0.01081472635269165,BAL,2014_01_CIN_BAL,1
00-0025405,L.Hall,Face Mask,15.0,3.0,2.0,85.0,1.0,569.0,1.907815441954881,0.05110064148902893,BAL,2014_01_CIN_BAL,1
00-0031296,C.Mosley,Unnecessary Roughness,13.0,2.0,7.0,24.0,2.0,691.0,1.065424530301243,0.04104423522949219,CIN,2014_01_CIN_BAL,1
00-0027793,A.Brown,Unnecessary Roughness,15.0,4.0,5.0,86.0,2.0,529.0,-0.8405172338243574,0.0016526579856872559,CLE,2014_01_CLE_PIT,1
00-0021891,I.Taylor,Face Mask,15.0,1.0,10.0,80.0,3.0,900.0,2.226793719222769,0.0033063627779483795,CLE,2014_01_CLE_PIT,1
00-0027975,J.Sheard,Unnecessary Roughness,6.0,4.0,5.0,50.0,4.0,439.0,0.10981139482464641,0.09245425462722778,PIT,2014_01_CLE_PIT,1
00-0030074,D.Bakhtiari,Unsportsmanlike Conduct,10.0,1.0,10.0,90.0,3.0,293.0,-1.586296749068424,-0.019329212605953217,GB,2014_01_GB_SEA,1
00-0029261,C.Hayward,Face Mask,15.0,2.0,12.0,46.0,4.0,258.0,1.9481828811112791,0.002704918384552002,SEA,2014_01_GB_SEA,1
00-0029142,W.Guy,Unnecessary Roughness,15.0,1.0,10.0,60.0,2.0,667.0,2.572694187227171,0.0440850704908371,PHI,2014_01_JAX_PHI,1
00-0026944,C.Munnerlyn,Unnecessary Roughness,15.0,1.0,10.0,80.0,2.0,856.0,1.1220506278332323,0.03533414006233215,LA,2014_01_MIN_STL,1
00-0029640,B.Quick,Face Mask,15.0,1.0,10.0,52.0,2.0,424.0,0.6765893053961918,0.030458837747573853,LA,2014_01_MIN_STL,1
00-0029614,C.Givens,Offensive Pass Interference,10.0,2.0,10.0,41.0,2.0,351.0,-1.0999744246946648,-0.030667513608932495,LA,2014_01_MIN_STL,1
00-0029794,D.Bates,Taunting,15.0,,0.0,35.0,3.0,611.0,0.449322288390249,0.007079005241394043,MIN,2014_01_MIN_STL,1
00-0027061,J.Cook,Offensive Pass Interference,7.0,2.0,19.0,86.0,4.0,809.0,-0.7956710872240365,-0.0014150049537420273,LA,2014_01_MIN_STL,1
00-0025866,R.Wendell,Face Mask,15.0,3.0,6.0,20.0,1.0,100.0,-1.5494260764680803,-0.06520873308181763,NE,2014_01_NE_MIA,1
00-0027681,B.LaFell,Offensive Pass Interference,10.0,2.0,6.0,41.0,4.0,630.0,-1.1479963352903724,-0.0758737325668335,NE,2014_01_NE_MIA,1
00-0025389,C.Johnson,Illegal Touch Pass,5.0,2.0,10.0,68.0,1.0,817.0,-0.7536098719574511,-0.020553529262542725,DET,2014_01_NYG_DET,1
00-0020445,D.Raiola,Face Mask,15.0,2.0,10.0,23.0,2.0,214.0,-1.6344703191425651,-0.03271228075027466,DET,2014_01_NYG_DET,1
00-0027690,E.Decker,Offensive Pass Interference,9.0,3.0,7.0,46.0,3.0,620.0,-1.078762905439362,-0.03175795078277588,NYJ,2014_01_OAK_NYJ,1
00-0024193,W.Colon,Face Mask,15.0,1.0,10.0,18.0,3.0,317.0,-1.5002783644013107,-0.04166597127914429,NYJ,2014_01_OAK_NYJ,1
00-0022097,B.Lloyd,Offensive Pass Interference,10.0,3.0,7.0,61.0,4.0,720.0,-0.9130095669534057,-0.0014652013778686523,SF,2014_01_SF_DAL,1
00-0027947,T.Smith,Unnecessary Roughness,15.0,1.0,10.0,21.0,4.0,187.0,-1.7326860095490701,-0.00041266600601375103,DAL,2014_01_SF_DAL,1
00-0022723,S.Phillips,Unnecessary Roughness,15.0,3.0,7.0,77.0,2.0,165.0,1.9673726230394095,0.05843806266784668,KC,2014_01_TEN_KC,1
00-0022341,G.Wilson,Unnecessary Roughness,15.0,1.0,10.0,83.0,4.0,752.0,0.950583724770695,0.0027390336617827415,KC,2014_01_TEN_KC,1
00-0030541,B.Wreh-Wilson,Taunting,5.0,2.0,10.0,10.0,4.0,621.0,1.067898686917033,0.0038608815521001816,KC,2014_01_TEN_KC,1
00-0031442,T.Lewan,Face Mask,15.0,2.0,7.0,46.0,4.0,178.0,-0.7690686180721968,-0.0005800127983093262,TEN,2014_01_TEN_KC,1
00-0029665,R.Griffin,Intentional Grounding,15.0,1.0,10.0,44.0,2.0,61.0,-1.38098001643084,-0.03546985983848572,WAS,2014_01_WAS_HOU,1
00-0026407,J.McClain,Unnecessary Roughness,15.0,3.0,17.0,29.0,1.0,687.0,2.404635527636856,0.08305737376213074,ARI,2014_02_ARI_NYG,2
00-0027674,J.Veldheer,Face Mask,15.0,1.0,10.0,58.0,2.0,21.0,-0.4479771076585166,-0.03434610366821289,ARI,2014_02_ARI_NYG,2
00-0030585,J.Pugh,Unnecessary Roughness,10.0,2.0,8.0,80.0,3.0,860.0,-1.934270579367876,-0.06006258726119995,NYG,2014_02_ARI_NYG,2
00-0030471,S.Williams,Unnecessary Roughness,15.0,,0.0,35.0,4.0,515.0,-0.01508934237062931,0.0,CIN,2014_02_ATL_CIN,2
00-0029527,L.Holmes,Unnecessary Roughness,15.0,1.0,10.0,71.0,4.0,116.0,-0.956878398777917,-0.0014081194531172514,ATL,2014_02_ATL_CIN,2
00-0023462,R.White,Unnecessary Roughness,15.0,2.0,10.0,59.0,4.0,47.0,-0.6742881512036547,-0.00017229310469701886,ATL,2014_02_ATL_CIN,2
00-0030767,L.McCray,Unnecessary Roughness,15.0,,0.0,35.0,1.0,168.0,0.8777730762958527,0.014330536127090454,CHI,2014_02_CHI_SF,2
00-0026184,M.Forte,Illegal Touch Pass,5.0,1.0,10.0,35.0,2.0,72.0,-0.5045366936828941,-0.00582258403301239,CHI,2014_02_CHI_SF,2
00-0026725,D.Skuta,Unnecessary Roughness,10.0,,0.0,35.0,3.0,900.0,-0.7131478311493993,-0.009705305099487305,SF,2014_02_CHI_SF,2
00-0027974,C.Kaepernick,Unsportsmanlike Conduct,3.0,1.0,10.0,78.0,4.0,809.0,-7.080926569469739,-0.22057852149009705,SF,2014_02_CHI_SF,2
00-0022750,D.Edwards,Unnecessary Roughness,15.0,2.0,10.0,80.0,4.0,280.0,1.7480399492196739,-0.000897666672244668,DET,2014_02_DET_CAR,2
00-0022923,D.Hall,Unnecessary Roughness,15.0,1.0,10.0,84.0,2.0,443.0,0.929235395276919,0.00475621223449707,JAX,2014_02_JAX_WAS,2
00-0030644,A.Davis,Unnecessary Roughness,15.0,4.0,1.0,62.0,2.0,205.0,-0.9484594649402425,-0.013838514685630798,WAS,2014_02_JAX_WAS,2
00-0027857,T.Williams,Unsportsmanlike Conduct,15.0,1.0,6.0,6.0,3.0,596.0,-1.7790884854621254,-0.002383410930633545,WAS,2014_02_JAX_WAS,2
00-0029142,W.Guy,Unnecessary Roughness,10.0,2.0,9.0,28.0,4.0,752.0,1.3951425121049397,0.00005042552947998047,WAS,2014_02_JAX_WAS,2
00-0023436,A.Smith,Illegal Forward Pass,5.0,3.0,19.0,42.0,1.0,382.0,-1.458249805495143,-0.021531879901885986,KC,2014_02_KC_DEN,2
,,Unsportsmanlike Conduct,15.0,,0.0,35.0,3.0,575.0,6.015703111886978,0.15196615384483292,BUF,2014_02_MIA_BUF,2
00-0030540,A.Dobson,Offensive Pass Interference,10.0,3.0,4.0,55.0,2.0,724.0,-1.379432352958247,-0.02808290719985962,NE,2014_02_NE_MIN,2
00-0024267,G.Jennings,Offensive Pass Interference,10.0,3.0,6.0,20.0,2.0,33.0,-0.8905305833905004,-0.06256639957427979,MIN,2014_02_NE_MIN,2
00-0029669,D.Hightower,Unnecessary Roughness,15.0,2.0,9.0,66.0,4.0,397.0,-3.9091087074484676,-0.00020308574312366545,MIN,2014_02_NE_MIN,2
,,Unsportsmanlike Conduct,15.0,3.0,4.0,45.0,2.0,502.0,0.877118208212778,0.01661299169063568,GB,2014_02_NYJ_GB,2
00-0027968,M.Wilkerson,Unsportsmanlike Conduct,15.0,,0.0,2.0,3.0,345.0,1.053,0.05773793312907216,GB,2014_02_NYJ_GB,2
00-0023918,J.Bush,Taunting,15.0,,0.0,35.0,3.0,128.0,0.8118498018011451,0.016339391469955444,NYJ,2014_02_NYJ_GB,2
00-0027378,C.Maragos,Unnecessary Roughness,15.0,,0.0,35.0,2.0,396.0,1.3971163916867226,0.03087097406387329,IND,2014_02_PHI_IND,2
00-0026369,C.Williams,Face Mask,15.0,2.0,9.0,70.0,3.0,592.0,1.95379980688449,0.02292776107788086,IND,2014_02_PHI_IND,2
00-0028066,C.Allen,Face Mask,15.0,1.0,10.0,85.0,1.0,413.0,1.9977711730170995,0.046659231185913086,BAL,2014_02_PIT_BAL,2
00-0022119,T.Polamalu,Unnecessary Roughness,4.0,2.0,7.0,15.0,3.0,337.0,1.3249645235482603,0.02528458833694458,BAL,2014_02_PIT_BAL,2
00-0027023,M.Mitchell,Unnecessary Roughness,1.0,2.0,2.0,2.0,3.0,284.0,0.527596766827628,0.007660090923309326,BAL,2014_02_PIT_BAL,2
00-0027023,M.Mitchell,Face Mask,10.0,3.0,6.0,41.0,3.0,24.0,2.9636705308803357,0.024689555168151855,BAL,2014_02_PIT_BAL,2
00-0029193,B.Irvin,Unnecessary Roughness,12.0,3.0,7.0,24.0,3.0,253.0,1.5215456273290329,0.03376269340515137,LAC,2014_02_SEA_SD,2
