penalty_player_id,penalty_player_name,penalty_type,penalty_yards,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,epa,wpa,posteam,game_id
00-0002110,M.Brunell,Intentional Grounding,10.0,3.0,4.0,25.0,2.0,540.0,-2.4254414471797645,-0.060710594058036804,JAX,2001_04_JAX_SEA
00-0005101,C.Fauria,Offensive Pass Interference,10.0,2.0,7.0,59.0,2.0,455.0,-0.946166608016938,-0.018417656421661377,SEA,2001_04_JAX_SEA
00-0013282,T.Pryce,Face Mask,8.0,2.0,1.0,11.0,2.0,120.0,0.18959815974812955,-0.010479778051376343,KC,2001_04_KC_DEN
00-0006101,T. Gonzalez,Offensive Pass Interference,10.0,1.0,10.0,78.0,4.0,482.0,-0.8336302470415831,-0.00427250936627388,KC,2001_04_KC_DEN
00-0008761,H.Jones,Face Mask,4.0,3.0,10.0,44.0,1.0,370.0,4.09878180641681,0.07518911361694336,NO,2001_04_MIN_NO
00-0003739,D.Culpepper,Intentional Grounding,10.0,1.0,10.0,35.0,4.0,257.0,-1.4808041700161994,-0.013586744666099548,MIN,2001_04_MIN_NO
00-0020347,J.Jennings,Face Mask,4.0,2.0,18.0,88.0,1.0,687.0,-4.784917605575174,-0.09485027194023132,BUF,2001_04_NYJ_BUF
00-0002962,W.Chrebet,Offensive Pass Interference,10.0,2.0,8.0,65.0,1.0,444.0,-0.81677345209755,-0.03451228141784668,NYJ,2001_04_NYJ_BUF
00-0005082,J.Farrior,Unnecessary Roughness,15.0,1.0,10.0,64.0,2.0,879.0,0.8638499227818102,0.011933505535125732,BUF,2001_04_NYJ_BUF
00-0002666,K.Carpenter,Face Mask,3.0,2.0,10.0,41.0,3.0,203.0,3.7607495540287346,0.07622182369232178,NYJ,2001_04_NYJ_BUF
00-0007719,B.Hopkins,Unnecessary Roughness,15.0,1.0,10.0,49.0,3.0,862.0,-0.7577493395656347,-0.0017478838562965393,TEN,2001_04_TEN_BAL
00-0007468,I. Hilliard,Offensive Pass Interference,10.0,2.0,17.0,35.0,4.0,305.0,-0.605599837959744,-0.004615604877471924,NYG,2001_04_WAS_NYG
00-0016179,D.Terrell,Face Mask,15.0,4.0,12.0,91.0,4.0,200.0,1.0904023690382019,0.03835613280534744,NYG,2001_04_WAS_NYG
00-0013888,M. Robinson,Offensive Pass Interference,10.0,3.0,6.0,75.0,3.0,612.0,-1.3141459911130369,-0.03442561626434326,CHI,2001_05_ARI_CHI
00-0001669,R.Braham,Unsportsmanlike Conduct,15.0,1.0,10.0,38.0,1.0,115.0,-1.1918127888347954,-0.07542815804481506,CIN,2001_05_CLE_CIN
00-0005939,O.Gibson,Face Mask,15.0,1.0,10.0,80.0,3.0,896.0,0.9228901066817343,0.027097582817077637,CLE,2001_05_CLE_CIN
,,Unsportsmanlike Conduct,5.0,1.0,8.0,8.0,4.0,170.0,0.5299019082449377,2.6226043701171875e-6,CIN,2001_05_CLE_CIN
00-0009298,L.Kirkland,Unsportsmanlike Conduct,15.0,1.0,10.0,71.0,1.0,331.0,1.3523230995051563,0.023556023836135864,DEN,2001_05_DEN_SEA
00-0015495,S.Springs,Unsportsmanlike Conduct,15.0,2.0,18.0,69.0,1.0,85.0,1.6709744133986533,0.03834564983844757,DEN,2001_05_DEN_SEA
00-0014004,B.Romanowski,Unnecessary Roughness,15.0,1.0,10.0,45.0,2.0,343.0,0.8693169155158103,0.01100301742553711,SEA,2001_05_DEN_SEA
00-0019663,D.Jackson,Offensive Pass Interference,10.0,1.0,10.0,54.0,3.0,757.0,-0.8328201391268522,-0.008617103099822998,SEA,2001_05_DEN_SEA
00-0020528,S.Rogers,Face Mask,15.0,2.0,9.0,65.0,1.0,729.0,1.6422411205712706,0.03614836931228638,MIN,2001_05_DET_MIN
00-0003700,G.Crowell,Offensive Pass Interference,10.0,1.0,10.0,36.0,3.0,473.0,-1.1665416157338768,-0.00014937017112970352,DET,2001_05_DET_MIN
00-0010472,S.Martin,Face Mask,15.0,1.0,10.0,89.0,2.0,810.0,0.607456519966945,0.017476141452789307,MIA,2001_05_MIA_NYJ
00-0001566,T.Bowens,Unsportsmanlike Conduct,15.0,1.0,10.0,79.0,4.0,28.0,-0.07139945542439818,0.02685558795928955,NYJ,2001_05_MIA_NYJ
00-0005785,S. Garnes,Face Mask,15.0,1.0,10.0,65.0,1.0,284.0,2.314335144823417,0.10564589500427246,LA,2001_05_NYG_STL
00-0007546,J.Hodgins,Unnecessary Roughness,15.0,4.0,17.0,67.0,2.0,660.0,-1.2363665630109608,-0.10958921909332275,LA,2001_05_NYG_STL
00-0019643,R. Dayne,Unsportsmanlike Conduct,15.0,2.0,6.0,35.0,4.0,552.0,-1.9771581024397165,-0.0644487738609314,NYG,2001_05_NYG_STL
00-0008874,T.Jones,Illegal Touch Kick,5.0,4.0,20.0,53.0,3.0,708.0,-0.28578291554003954,0.01832437515258789,NE,2001_05_SD_NE
00-0001816,Z.Bronson,Face Mask,15.0,2.0,3.0,62.0,1.0,766.0,2.3518390120007098,0.07650619745254517,ATL,2001_05_SF_ATL
00-0008284,E.Jasper,Unnecessary Roughness,15.0,1.0,10.0,33.0,4.0,397.0,0.9355699636507779,0.11795467138290405,SF,2001_05_SF_ATL
00-0019692,L.Arrington,Unnecessary Roughness,15.0,1.0,10.0,46.0,1.0,153.0,0.9020301044220105,0.04795730113983154,DAL,2001_05_WAS_DAL
00-0019692,L.Arrington,Unnecessary Roughness,15.0,2.0,9.0,67.0,2.0,459.0,1.2046753002796322,0.03628742694854736,DAL,2001_05_WAS_DAL
00-0018272,A.Wright,Intentional Grounding,11.0,2.0,13.0,22.0,4.0,449.0,-1.447897515958175,-0.11142989993095398,DAL,2001_05_WAS_DAL
00-0003535,T.Couch,Intentional Grounding,10.0,3.0,10.0,80.0,2.0,804.0,-1.823894854169339,-0.05993962287902832,CLE,2001_06_BAL_CLE
00-0019721,T.Taylor,Offensive Pass Interference,10.0,3.0,6.0,35.0,3.0,69.0,-1.2993559460155666,-0.009858161211013794,BAL,2001_06_BAL_CLE
00-0020357,E.Westmoreland,Face Mask,15.0,2.0,8.0,42.0,1.0,416.0,1.7087403554469347,0.09445792436599731,BUF,2001_06_BUF_JAX
00-0008612,R.Johnson,Intentional Grounding,16.0,3.0,6.0,25.0,4.0,623.0,-3.262084938585758,-0.014598965644836426,BUF,2001_06_BUF_JAX
00-0020434,C.Weinke,Intentional Grounding,15.0,3.0,5.0,75.0,2.0,667.0,-2.29514212498907,-0.06765222549438477,CAR,2001_06_CAR_WAS
00-0011795,M.Muhammad,Offensive Pass Interference,10.0,1.0,10.0,65.0,3.0,635.0,-0.7697256919927895,-0.03796374797821045,CAR,2001_06_CAR_WAS
00-0001804,B. Brockermeyer,Unnecessary Roughness,15.0,2.0,5.0,26.0,2.0,6.0,-1.642047766246833,-0.055920690298080444,CHI,2001_06_CHI_CIN
,,Face Mask,11.0,4.0,9.0,78.0,2.0,278.0,-0.40193691733293235,-0.01637117564678192,DEN,2001_06_DEN_SD
00-0006423,B.Griese,Intentional Grounding,10.0,2.0,3.0,44.0,2.0,99.0,-1.1382787695038132,-0.031208477914333344,DEN,2001_06_DEN_SD
00-0002721,C.Carter,Offensive Pass Interference,10.0,1.0,8.0,8.0,2.0,14.0,-1.2362980587127828,-0.003601551055908203,MIN,2001_06_GB_MIN
00-0019537,T.Carter,Unnecessary Roughness,15.0,4.0,17.0,85.0,4.0,748.0,1.109463051892817,-0.004022426437586546,GB,2001_06_GB_MIN
00-0014811,W. Shields,Face Mask,15.0,1.0,10.0,45.0,2.0,631.0,-1.2889234174508601,-0.0400768518447876,KC,2001_06_KC_ARI
00-0020272,M. Minnis,Illegal Touch Pass,5.0,3.0,7.0,56.0,4.0,495.0,-0.47854869649745524,0.00042232684791088104,KC,2001_06_KC_ARI
00-0012909,R.Phifer,Face Mask,15.0,2.0,5.0,70.0,2.0,703.0,1.2540842536836863,0.03944462537765503,IND,2001_06_NE_IND
00-0017930,S. Williams,Unnecessary Roughness,13.0,2.0,10.0,48.0,3.0,211.0,3.084127732901834,0.09638606011867523,PHI,2001_06_PHI_NYG
00-0016193,V.Testaverde,Intentional Grounding,16.0,1.0,10.0,67.0,1.0,889.0,-2.3816144573502243,-0.04579097032546997,NYJ,2001_06_STL_NYJ
00-0007103,M.Hatchette,Offensive Pass Interference,10.0,1.0,10.0,17.0,4.0,180.0,-1.222625611757394,-0.00005111910286359489,NYJ,2001_06_STL_NYJ
00-0005044,T.Fair,Taunting,5.0,2.0,9.0,10.0,2.0,24.0,1.0625639806385152,0.02462609112262726,TEN,2001_06_TEN_DET
00-0019442,C.Stoerner,Intentional Grounding,9.0,3.0,4.0,90.0,4.0,604.0,-1.9970043177017942,-0.03258246183395386,DAL,2001_07_ARI_DAL
00-0008749,F.Jones,Offensive Pass Interference,10.0,2.0,3.0,53.0,1.0,807.0,-1.2439927312079817,-0.03908658027648926,LAC,2001_07_BUF_SD
00-0008749,F.Jones,Offensive Pass Interference,10.0,1.0,10.0,80.0,2.0,654.0,-1.029732937226072,-0.009203791618347168,LAC,2001_07_BUF_SD
00-0005363,D.Flutie,Intentional Grounding,14.0,2.0,10.0,54.0,3.0,509.0,-2.0279653721954674,-0.05979353189468384,LAC,2001_07_BUF_SD
00-0011626,B.Moorman,Unsportsmanlike Conduct,13.0,,0.0,30.0,4.0,90.0,3.0109530465560965,0.30001237988471985,LAC,2001_07_BUF_SD
00-0000865,C.Batch,Intentional Grounding,14.0,2.0,13.0,80.0,3.0,457.0,-2.268359074369073,-0.06031498312950134,DET,2001_07_CIN_DET
,,Face Mask,15.0,2.0,14.0,60.0,4.0,458.0,2.2085953261703253,0.1089593768119812,BAL,2001_07_JAX_BAL
00-0005668,O.Gadsden,Offensive Pass Interference,6.0,2.0,7.0,87.0,2.0,148.0,-0.4672223861562088,-0.07388311624526978,MIA,2001_07_MIA_SEA
00-0001566,T.Bowens,Face Mask,15.0,1.0,10.0,62.0,2.0,99.0,0.7496535718091764,0.028549402952194214,SEA,2001_07_MIA_SEA
00-0002721,C.Carter,Unnecessary Roughness,14.0,3.0,12.0,73.0,2.0,198.0,-0.512846008874476,-0.001130562275648117,MIN,2001_07_MIN_TB
00-0003739,D.Culpepper,Intentional Grounding,15.0,1.0,10.0,82.0,3.0,900.0,-1.9704583589918911,-0.0017308499664068222,MIN,2001_07_MIN_TB
00-0008115,D.Jackson,Unnecessary Roughness,8.0,1.0,10.0,28.0,3.0,470.0,1.341439963085577,0.0006055518751963973,MIN,2001_07_MIN_TB
00-0020493,K.Walker,Unnecessary Roughness,15.0,,0.0,2.0,3.0,138.0,0.0306393942030887,-0.00010721963001758539,TB,2001_07_MIN_TB
00-0019645,D.O'Neal,Face Mask,15.0,1.0,10.0,69.0,1.0,418.0,2.368106013862416,0.07600408792495728,NE,2001_07_NE_DEN
00-0010535,K.Mathis,Unnecessary Roughness,15.0,1.0,10.0,48.0,3.0,111.0,-3.366072059608996,-0.08015349507331848,LA,2001_07_NO_STL
00-0015781,O. Stoutmire,Face Mask,7.0,4.0,12.0,46.0,4.0,621.0,0.6957924868911505,0.04423907399177551,WAS,2001_07_NYG_WAS
00-0019662,R. Dixon,Offensive Pass Interference,10.0,2.0,8.0,25.0,4.0,298.0,-0.8524530975846574,-0.006372924894094467,NYG,2001_07_NYG_WAS
00-0016802,R. Upshaw,Unnecessary Roughness,15.0,1.0,10.0,64.0,1.0,660.0,1.1169868516735733,0.011927247047424316,PHI,2001_07_OAK_PHI
00-0016082,B.Taylor,Unnecessary Roughness,15.0,4.0,16.0,77.0,4.0,631.0,2.8944228237960488,0.013432741165161133,LV,2001_07_OAK_PHI
00-0018405,B.Young,Unnecessary Roughness,13.0,1.0,10.0,27.0,3.0,567.0,0.803703596116975,0.014311730861663818,CHI,2001_07_SF_CHI
00-0019070,R.Heard,Unnecessary Roughness,15.0,1.0,10.0,46.0,4.0,339.0,1.0968250900623389,0.00586647167801857,CHI,2001_07_SF_CHI
00-0012908,P.Phenix,Unnecessary Roughness,15.0,3.0,9.0,35.0,2.0,491.0,1.9780020603211597,0.07540088891983032,PIT,2001_07_TEN_PIT
00-0020409,J.Cooper,Unsportsmanlike Conduct,15.0,4.0,3.0,57.0,1.0,691.0,-0.9934768974781036,-0.04358184337615967,CAR,2001_08_CAR_MIA
00-0020434,C.Weinke,Intentional Grounding,13.0,1.0,10.0,26.0,2.0,197.0,-1.7213107083225623,-0.09056800603866577,CAR,2001_08_CAR_MIA
00-0020448,T.Minor,Offensive Pass Interference,10.0,1.0,10.0,10.0,4.0,463.0,-1.2501417979365215,-0.0011115670204162598,MIA,2001_08_CAR_MIA
00-0009971,E.Little,Taunting,15.0,1.0,10.0,61.0,2.0,403.0,1.701026854570955,0.04605603218078613,CHI,2001_08_CLE_CHI
00-0008060,R.Ismail,Offensive Pass Interference,10.0,3.0,5.0,5.0,3.0,536.0,-0.9938329135766253,-0.008431971073150635,DAL,2001_08_DAL_NYG
00-0017026,D.Walker,Face Mask,15.0,1.0,10.0,60.0,2.0,200.0,1.3809239313122816,0.013260066509246826,LV,2001_08_DEN_OAK
00-0000472,D. Ashmore,Unnecessary Roughness,15.0,2.0,8.0,64.0,4.0,259.0,-0.7940834747860208,-0.0006701350212097168,LV,2001_08_DEN_OAK
00-0019603,A.Plummer,Unnecessary Roughness,15.0,2.0,10.0,46.0,3.0,469.0,1.5029722665203735,0.07868421077728271,DET,2001_08_DET_SF
00-0008749,F.Jones,Offensive Pass Interference,10.0,1.0,10.0,58.0,1.0,745.0,-0.7706195130012929,-0.014879107475280762,LAC,2001_08_KC_SD
00-0012666,M. Patton,Face Mask,15.0,1.0,10.0,55.0,4.0,841.0,2.0225327923544683,0.09253619611263275,LAC,2001_08_KC_SD
00-0020531,D.Brees,Illegal Forward Pass,0.0,3.0,4.0,41.0,4.0,13.0,-0.678883348533418,-0.1813110113143921,LAC,2001_08_KC_SD
00-0016193,V.Testaverde,Intentional Grounding,16.0,1.0,10.0,84.0,3.0,231.0,-1.6862519467249513,-0.10509523749351501,NYJ,2001_08_NYJ_NO
00-0016691,K.Turley,Unnecessary Roughness,15.0,2.0,3.0,6.0,4.0,74.0,-2.0865668221376836,-0.08362351357936859,NO,2001_08_NYJ_NO
00-0010436,C.Martin,Unsportsmanlike Conduct,15.0,2.0,7.0,60.0,2.0,670.0,-0.19221710413694382,-0.014163851737976074,PHI,2001_08_PHI_ARI
00-0000722,T.Banks,Intentional Grounding,10.0,2.0,10.0,20.0,1.0,159.0,-1.6128223536652513,-0.07030051946640015,WAS,2001_08_SEA_WAS
00-0007091,M.Hasselbeck,Intentional Grounding,16.0,2.0,7.0,38.0,2.0,120.0,-1.348329062515404,-0.03334895521402359,SEA,2001_08_SEA_WAS
00-0008059,Q.Ismail,Unnecessary Roughness,15.0,1.0,10.0,26.0,2.0,269.0,-1.3872457861434668,-0.06034862995147705,BAL,2001_09_BAL_TEN
00-0011326,L.Milloy,Face Mask,15.0,2.0,7.0,75.0,1.0,28.0,1.8680933956056833,0.03653688728809357,BUF,2001_09_BUF_NE
00-0008612,R.Johnson,Illegal Forward Pass,5.0,3.0,10.0,27.0,2.0,32.0,-0.9722547168813975,-0.08481162786483765,BUF,2001_09_BUF_NE
00-0011411,J.Mitchell,Face Mask,15.0,3.0,9.0,91.0,3.0,853.0,-5.336796073941514,-0.01290081493413775,CAR,2001_09_CAR_STL
00-0007115,A.Hawkins,Unnecessary Roughness,14.0,4.0,16.0,99.0,1.0,610.0,-1.2844115879852325,-0.04519227147102356,CIN,2001_09_CIN_JAX
00-0004851,G.Ellis,Face Mask,14.0,3.0,7.0,26.0,1.0,170.0,1.8081563882296905,0.059933364391326904,ATL,2001_09_DAL_ATL
00-0005562,A.Freeman,Offensive Pass Interference,10.0,1.0,10.0,74.0,1.0,383.0,-1.0005296478047967,-0.029003053903579712,GB,2001_09_GB_CHI
00-0017501,L. Whigham,Unnecessary Roughness,15.0,4.0,7.0,76.0,4.0,461.0,-0.49501764168962836,-0.017600446939468384,CHI,2001_09_GB_CHI
00-0013935,D.Rodgers,Unnecessary Roughness,15.0,1.0,10.0,60.0,3.0,231.0,0.218024177942425,0.0,IND,2001_09_MIA_IND
00-0001811,L.Bromell,Unnecessary Roughness,15.0,3.0,13.0,66.0,4.0,686.0,3.1686295840190724,0.1098487377166748,IND,2001_09_MIA_IND
00-0002721,C.Carter,Offensive Pass Interference,10.0,1.0,10.0,45.0,3.0,624.0,-1.053701068740338,-0.00006076938007026911,MIN,2001_09_MIN_PHI
00-0001058,J.Bellamy,Unnecessary Roughness,15.0,3.0,12.0,82.0,3.0,78.0,2.328246640274301,0.09118297696113586,SF,2001_09_NO_SF
00-0011413,K.Mitchell,Unnecessary Roughness,15.0,1.0,10.0,73.0,4.0,465.0,1.4978527841158211,0.05222541093826294,SF,2001_09_NO_SF
00-0002020,R.Brown,Unnecessary Roughness,15.0,3.0,2.0,39.0,4.0,383.0,-1.5394426841521636,-0.06990498304367065,SF,2001_09_NO_SF
00-0005627,C.Fuller,Taunting,15.0,1.0,10.0,59.0,2.0,120.0,0.7576091623632237,0.06768688559532166,PIT,2001_09_PIT_CLE
00-0008817,M.Jones,Unnecessary Roughness,13.0,1.0,10.0,26.0,3.0,436.0,0.7501031933352351,0.019480347633361816,DET,2001_09_TB_DET
00-0002876,C.Chandler,Intentional Grounding,12.0,1.0,10.0,78.0,4.0,797.0,-1.594494626391679,-0.05689138174057007,ATL,2001_10_ATL_GB
00-0000112,C.Akins,Unnecessary Roughness,15.0,3.0,12.0,80.0,4.0,758.0,2.0863836123608053,0.09285670518875122,ATL,2001_10_ATL_GB
00-0009106,B.Kelly,Unnecessary Roughness,15.0,2.0,6.0,63.0,2.0,632.0,1.6854316187091172,0.030445069074630737,CHI,2001_10_CHI_TB
00-0011053,R. McQuarters,Unnecessary Roughness,15.0,1.0,10.0,54.0,4.0,11.0,1.4202719787348463,0.11798076331615448,TB,2001_10_CHI_TB
