penalty_player_id,penalty_player_name,penalty_type,penalty_yards,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,epa,wpa,posteam,game_id
00-0024429,C.Finnegan,Unnecessary Roughness,13.0,2.0,10.0,45.0,2.0,406.0,2.4712420371943153,0.03952723741531372,ARI,2013_01_ARI_STL
00-0026243,W.Hayes,Unnecessary Roughness,8.0,4.0,1.0,71.0,3.0,705.0,0.9696694738231599,0.016279399394989014,ARI,2013_01_ARI_STL
00-0024429,C.Finnegan,Unnecessary Roughness,15.0,3.0,1.0,74.0,3.0,383.0,1.4657990876585245,0.04831516742706299,ARI,2013_01_ARI_STL
00-0027787,E.Sims,Taunting,5.0,4.0,8.0,54.0,4.0,325.0,0.6449470678344369,0.10819074511528015,ARI,2013_01_ARI_STL
00-0030060,K.Vaccaro,Unnecessary Roughness,7.0,3.0,6.0,26.0,1.0,211.0,2.2041431117104366,0.052643656730651855,ATL,2013_01_ATL_NO
00-0026143,M.Ryan,Intentional Grounding,9.0,3.0,20.0,57.0,2.0,45.0,-0.8703202254255302,-0.04020047187805176,ATL,2013_01_ATL_NO
00-0027690,E.Decker,Offensive Pass Interference,10.0,1.0,10.0,57.0,2.0,363.0,-0.9467426491901278,-0.029410958290100098,DEN,2013_01_BAL_DEN
00-0027560,A.McClellan,Unnecessary Roughness,15.0,4.0,14.0,84.0,2.0,258.0,-0.6338963976595551,0.01923707127571106,BAL,2013_01_BAL_DEN
00-0027965,J.Smith,Unnecessary Roughness,8.0,4.0,13.0,64.0,3.0,198.0,1.245069169672206,0.0030252262949943542,DEN,2013_01_BAL_DEN
00-0029268,G.Gradkowski,Unnecessary Roughness,10.0,3.0,10.0,79.0,3.0,121.0,-1.73838759213686,-0.006756382994353771,BAL,2013_01_BAL_DEN
00-0027983,R.Moore,Face Mask,15.0,1.0,10.0,59.0,4.0,679.0,2.9836985215661116,0.0005223301122896373,BAL,2013_01_BAL_DEN
00-0030471,S.Williams,Face Mask,15.0,4.0,5.0,75.0,1.0,517.0,-0.3067817415576428,-0.0012596547603607178,CIN,2013_01_CIN_CHI
00-0029560,D.Kirkpatrick,Unnecessary Roughness,15.0,4.0,7.0,85.0,2.0,49.0,-1.1269993365858681,0.0270577073097229,CIN,2013_01_CIN_CHI
00-0027014,R.Maualuga,Unnecessary Roughness,15.0,3.0,6.0,45.0,4.0,75.0,1.4222521408228204,0.015339136123657227,CHI,2013_01_CIN_CHI
00-0027894,N.Bowman,Unsportsmanlike Conduct,15.0,3.0,1.0,60.0,3.0,327.0,1.9679531001020223,0.039539724588394165,GB,2013_01_GB_SF
00-0027375,T.Brock,Unnecessary Roughness,15.0,4.0,10.0,80.0,4.0,789.0,1.448639577254653,0.019970238208770752,GB,2013_01_GB_SF
00-0022787,M.Schaub,Intentional Grounding,17.0,2.0,1.0,47.0,3.0,541.0,-3.0279275632929057,-0.016640931367874146,HOU,2013_01_HOU_SD
00-0027745,C.Thomas,Unnecessary Roughness,10.0,4.0,8.0,19.0,4.0,892.0,2.4337589884526096,0.05467159301042557,HOU,2013_01_HOU_SD
00-0030505,D.Fluker,Unnecessary Roughness,15.0,1.0,10.0,87.0,4.0,578.0,-7.147608792409301,-0.31394613600149734,LAC,2013_01_HOU_SD
00-0028052,C.Shorts,Offensive Pass Interference,10.0,1.0,10.0,76.0,3.0,675.0,-1.079291014932096,-0.011337190866470337,JAX,2013_01_KC_JAX
00-0023727,D.Patterson,Face Mask,15.0,2.0,21.0,38.0,2.0,70.0,2.238561919075437,0.06184244155883789,CLE,2013_01_MIA_CLE
00-0030555,D.Jordan,Face Mask,15.0,3.0,19.0,25.0,4.0,115.0,1.4355324897915125,0.004760216921567917,CLE,2013_01_MIA_CLE
00-0027009,L.Delmas,Taunting,15.0,1.0,10.0,65.0,2.0,166.0,1.4478816437767819,0.02550262212753296,MIN,2013_01_MIN_DET
00-0027777,A.Moats,Face Mask,15.0,4.0,13.0,62.0,1.0,522.0,-1.5497239995747805,-0.03412175178527832,BUF,2013_01_NE_BUF
00-0029596,A.Dennard,Unnecessary Roughness,15.0,2.0,5.0,84.0,2.0,278.0,1.5275189650710672,0.04452642798423767,BUF,2013_01_NE_BUF
00-0026150,J.Mayo,Unnecessary Roughness,15.0,1.0,10.0,88.0,4.0,644.0,1.0020044702105224,0.009724259376525879,BUF,2013_01_NE_BUF
00-0030087,C.Taylor,Unnecessary Roughness,10.0,,0.0,35.0,4.0,730.0,-0.7190549711231142,-0.008825231343507767,NYG,2013_01_NYG_DAL
00-0027960,A.Castonzo,Face Mask,15.0,1.0,10.0,46.0,3.0,746.0,-1.1794307711534202,-0.013183534145355225,IND,2013_01_OAK_IND
00-0023477,Ke.Burnett,Unnecessary Roughness,15.0,2.0,10.0,49.0,4.0,440.0,1.8178560811793432,0.14209595322608948,IND,2013_01_OAK_IND
00-0024324,J.Avant,Offensive Pass Interference,10.0,1.0,10.0,32.0,1.0,424.0,-1.1473052200162783,-0.019035935401916504,PHI,2013_01_PHI_WAS
00-0029665,R.Griffin,Intentional Grounding,10.0,2.0,3.0,64.0,2.0,32.0,-0.5450308829313144,-0.052136242389678955,WAS,2013_01_PHI_WAS
00-0025549,B.Celek,Unsportsmanlike Conduct,15.0,3.0,20.0,66.0,3.0,250.0,-2.0669606956653297,-0.0001342296600341797,PHI,2013_01_PHI_WAS
00-0028037,K.Wright,Taunting,15.0,4.0,3.0,73.0,3.0,769.0,3.980076718144119,0.09233614802360535,SEA,2013_01_SEA_CAR
00-0028706,A.Smith,Unsportsmanlike Conduct,15.0,4.0,1.0,66.0,3.0,407.0,-0.9213556121103466,-0.03338491916656494,CAR,2013_01_SEA_CAR
00-0029263,R.Wilson,Intentional Grounding,21.0,1.0,10.0,17.0,3.0,246.0,-2.4863711448851973,-0.11357736587524414,SEA,2013_01_SEA_CAR
00-0026618,M.Bennett,Face Mask,15.0,3.0,7.0,77.0,4.0,565.0,1.7052186471410096,0.057724520564079285,CAR,2013_01_SEA_CAR
00-0027733,K.Chancellor,Unnecessary Roughness,15.0,1.0,10.0,68.0,4.0,534.0,1.4441497406223789,0.04830852150917053,CAR,2013_01_SEA_CAR
00-0027689,D.Te'o-Nesheim,Face Mask,2.0,4.0,3.0,38.0,1.0,575.0,0.27829149714671075,-0.026849091053009033,NYJ,2013_01_TB_NYJ
00-0024360,D.Landry,Unnecessary Roughness,15.0,2.0,7.0,17.0,1.0,72.0,2.834952666191384,0.08001257011147356,TB,2013_01_TB_NYJ
00-0025513,D.Goldson,Unnecessary Roughness,15.0,1.0,10.0,58.0,2.0,288.0,1.0345808257116005,0.023475289344787598,NYJ,2013_01_TB_NYJ
00-0029670,M.Barron,Unnecessary Roughness,15.0,3.0,21.0,42.0,2.0,83.0,2.6847908991621807,0.1025480180978775,NYJ,2013_01_TB_NYJ
00-0029562,L.David,Unnecessary Roughness,15.0,2.0,10.0,55.0,4.0,15.0,1.7315401550488407,0.2182326316833496,NYJ,2013_01_TB_NYJ
00-0024389,D.Walker,Offensive Pass Interference,10.0,3.0,4.0,30.0,1.0,223.0,-1.7630363709758967,-0.04353925585746765,TEN,2013_01_TEN_PIT
00-0023548,D.Stewart,Unnecessary Roughness,15.0,1.0,10.0,18.0,4.0,481.0,-2.1138252511736937,-0.015886962413787842,TEN,2013_01_TEN_PIT
00-0027977,A.Ayers,Face Mask,15.0,1.0,10.0,75.0,4.0,228.0,1.9975221591303125,0.010747304186224937,PIT,2013_01_TEN_PIT
00-0025412,J.Beason,Face Mask,6.0,3.0,19.0,20.0,3.0,703.0,2.4734275352675468,0.10385936498641968,BUF,2013_02_CAR_BUF
00-0027972,A.Williams,Unnecessary Roughness,15.0,3.0,12.0,82.0,3.0,129.0,2.4813394243828952,0.09344622492790222,CAR,2013_02_CAR_BUF
00-0027959,P.Taylor,Unnecessary Roughness,15.0,2.0,10.0,80.0,1.0,895.0,1.5513025582768023,0.029852688312530518,BAL,2013_02_CLE_BAL
00-0027902,D.Bryant,Offensive Pass Interference,6.0,2.0,8.0,88.0,2.0,650.0,-0.7207657400285825,-0.028212904930114746,DAL,2013_02_DAL_KC
00-0030127,M.Cooper,Illegal Touch Kick,0.0,4.0,11.0,65.0,4.0,414.0,0.29409988783299923,0.029179811477661133,KC,2013_02_DAL_KC
00-0027690,E.Decker,Offensive Pass Interference,10.0,3.0,4.0,74.0,1.0,418.0,-1.395672402344644,-0.03955450654029846,DEN,2013_02_DEN_NYG
00-0027265,V.Cruz,Illegal Touch Pass,6.0,2.0,8.0,53.0,2.0,771.0,-0.7010994115844369,-0.01918002963066101,NYG,2013_02_DEN_NYG
00-0027046,T.Knighton,Taunting,0.0,1.0,1.0,1.0,3.0,215.0,-0.0034169344580732286,0.0,NYG,2013_02_DEN_NYG
00-0027983,R.Moore,Unnecessary Roughness,15.0,1.0,10.0,71.0,4.0,312.0,0.9200541700702161,-0.00003495108103379607,NYG,2013_02_DEN_NYG
00-0028838,L.Donnell,Illegal Touch Kick,0.0,,0.0,35.0,4.0,239.0,2.1455677036428824,0.00022774934768676758,DEN,2013_02_DEN_NYG
00-0022695,J.Babin,Unnecessary Roughness,15.0,2.0,12.0,40.0,1.0,763.0,1.9186170973116532,0.06777232885360718,LV,2013_02_JAX_OAK
00-0028650,J.Lefeged,Illegal Touch Kick,0.0,4.0,3.0,60.0,2.0,565.0,-0.33538834238424897,0.005307257175445557,IND,2013_02_MIA_IND
00-0026952,J.Sanford,Unnecessary Roughness,15.0,1.0,10.0,80.0,2.0,71.0,0.49997584358789027,0.032918334007263184,CHI,2013_02_MIN_CHI
00-0027958,A.Clayborn,Unnecessary Roughness,15.0,1.0,10.0,75.0,2.0,893.0,0.465375947766006,0.015438675880432129,NO,2013_02_NO_TB
