penalty_player_id,penalty_player_name,penalty_type,penalty_yards,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,epa,wpa,posteam,game_id
00-0008612,R.Johnson,Intentional Grounding,15.0,2.0,12.0,39.0,3.0,565.0,0.0,-0.07247418165206909,BUF,2000_01_TEN_BUF
00-0008313,S.Jefferson,Offensive Pass Interference,10.0,1.0,10.0,80.0,1.0,891.0,-1.1432584500871599,-0.02455270290374756,ATL,2000_02_ATL_DEN
00-0008335,B.Jenkins,Unnecessary Roughness,15.0,1.0,10.0,57.0,4.0,276.0,-0.0,0.000013582612155005336,ATL,2000_02_ATL_DEN
00-0013860,E.Robinson,Unnecessary Roughness,15.0,2.0,7.0,74.0,2.0,110.0,0.0,0.0000393381342291832,SF,2000_02_CAR_SF
00-0019097,D.Harper,Unnecessary Roughness,15.0,4.0,6.0,65.0,4.0,896.0,-1.1927395283710212,-0.00018629396799951792,CAR,2000_02_CAR_SF
00-0019475,A.McKinley,Face Mask,5.0,1.0,2.0,2.0,4.0,116.0,0.0,0.0,SF,2000_02_CAR_SF
00-0019708,R.Dugans,Offensive Pass Interference,10.0,2.0,9.0,62.0,1.0,142.0,-0.9926451293285936,-0.02855890989303589,CIN,2000_02_CLE_CIN
00-0003535,T.Couch,Intentional Grounding,15.0,2.0,7.0,70.0,2.0,836.0,-0.0,-0.05833008885383606,CLE,2000_02_CLE_CIN
00-0007795,C.Howard,Offensive Pass Interference,10.0,1.0,10.0,18.0,3.0,521.0,-0.9931269490625709,-0.0250319242477417,JAX,2000_02_JAX_BAL
00-0014722,S.Sharpe,Offensive Pass Interference,10.0,,0.0,2.0,3.0,62.0,0.0,0.020437219455755717,BAL,2000_02_JAX_BAL
00-0012666,M.Patton,Unnecessary Roughness,0.0,1.0,10.0,64.0,2.0,4.0,0.0,-0.06767350435256958,TEN,2000_02_KC_TEN
00-0000145,D.Alexander,Offensive Pass Interference,11.0,2.0,1.0,34.0,4.0,25.0,-1.5525728383217938,-0.10846871137619019,KC,2000_02_KC_TEN
00-0006300,E.Grbac,Intentional Grounding,10.0,2.0,12.0,45.0,4.0,22.0,-0.0,-0.0972057580947876,KC,2000_02_KC_TEN
00-0002721,C.Carter,Offensive Pass Interference,10.0,2.0,9.0,58.0,1.0,772.0,-0.867865202948451,-0.022214531898498535,MIN,2000_02_MIA_MIN
00-0011754,R.Moss,Offensive Pass Interference,10.0,1.0,10.0,53.0,3.0,800.0,-0.9086646048817784,-0.024316132068634033,MIN,2000_02_MIA_MIN
00-0005668,O.Gadsden,Offensive Pass Interference,10.0,1.0,10.0,46.0,3.0,266.0,-1.1286202841438353,-0.054942816495895386,MIA,2000_02_MIA_MIN
00-0016193,V.Testaverde,Intentional Grounding,10.0,1.0,10.0,38.0,4.0,497.0,0.0,-0.0313456766307354,NYJ,2000_02_NE_NYJ
00-0013262,S.Pritchett,Unnecessary Roughness,15.0,,0.0,30.0,3.0,56.0,1.4991681154351681,0.004448235034942627,NYG,2000_02_NYG_PHI
00-0012637,J.Pathon,Offensive Pass Interference,10.0,2.0,1.0,40.0,2.0,900.0,-1.3142139222472906,-0.017632722854614258,IND,2000_02_OAK_IND
00-0014324,D.Sanders,Face Mask,15.0,2.0,12.0,84.0,4.0,673.0,0.0,0.09273439645767212,DET,2000_02_WAS_DET
00-0017127,K.Walter,Intentional Grounding,13.0,4.0,3.0,16.0,3.0,352.0,-1.1892407955601811,-0.08235025405883789,CAR,2000_03_ATL_CAR
0,,Face Mask,15.0,1.0,10.0,57.0,4.0,660.0,-0.0,0.011832242831587791,BAL,2000_03_BAL_MIA
0,,Unsportsmanlike Conduct,15.0,2.0,10.0,47.0,4.0,34.0,-0.8237041413085535,-0.0033124429173767567,BUF,2000_03_BUF_NYJ
00-0001661,K.Brady,Offensive Pass Interference,10.0,1.0,10.0,42.0,4.0,763.0,-0.8027715168427676,-0.00647813081741333,JAX,2000_03_CIN_JAX
00-0012102,H.Nickerson,Unnecessary Roughness,15.0,1.0,10.0,64.0,4.0,61.0,-0.0,0.0013615512289106846,CIN,2000_03_CIN_JAX
00-0016440,J.Thrash,Unnecessary Roughness,15.0,,0.0,30.0,3.0,277.0,1.7126512185204774,0.045866549015045166,DAL,2000_03_DAL_WAS
00-0007195,A.Heck,Unnecessary Roughness,15.0,2.0,10.0,65.0,4.0,841.0,0.0,-0.07460954785346985,WAS,2000_03_DAL_WAS
00-0013012,K.Pittman,Face Mask,15.0,2.0,10.0,61.0,1.0,384.0,0.0,0.01731465756893158,LV,2000_03_DEN_OAK
00-0006960,J.Harris,Unnecessary Roughness,15.0,3.0,8.0,67.0,2.0,468.0,-0.0,0.0867365300655365,DEN,2000_03_DEN_OAK
00-0005893,T.George,Unnecessary Roughness,15.0,4.0,21.0,94.0,3.0,726.0,1.6979272963944823,0.011473491787910461,MIN,2000_03_MIN_NE
00-0016691,K.Turley,Unsportsmanlike Conduct,15.0,4.0,6.0,6.0,2.0,571.0,2.431553161004558,0.002548009157180786,NO,2000_03_NO_SEA
00-0019654,I.Charlton,Face Mask,12.0,4.0,4.0,71.0,3.0,255.0,0.19202884379774332,0.07153832912445068,NO,2000_03_NO_SEA
00-0017585,W.Whitehead,Face Mask,15.0,1.0,10.0,87.0,3.0,90.0,0.0,0.0191383957862854,SEA,2000_03_NO_SEA
00-0014169,J.Runyan,Unnecessary Roughness,15.0,2.0,10.0,49.0,2.0,634.0,-0.0,-0.02629256248474121,PHI,2000_03_PHI_GB
00-0002518,M.Caldwell,Face Mask,15.0,4.0,11.0,84.0,4.0,630.0,-0.586190594593063,0.043708860874176025,PHI,2000_03_PHI_GB
0,,Offensive Pass Interference,10.0,2.0,6.0,72.0,1.0,624.0,-1.217525094281882,-0.022998809814453125,PIT,2000_03_PIT_CLE
00-0012642,D.Patten,Face Mask,15.0,4.0,1.0,60.0,2.0,682.0,-0.6979234553873539,-0.03640556335449219,CLE,2000_03_PIT_CLE
00-0012478,T.Owens,Unnecessary Roughness,15.0,2.0,6.0,42.0,1.0,529.0,-0.0,-0.0467410683631897,SF,2000_03_SF_STL
00-0015751,J.Stokes,Unnecessary Roughness,12.0,2.0,4.0,59.0,2.0,83.0,-8.739841533009894,-0.1834425926208496,SF,2000_03_SF_STL
00-0008817,M.Jones,Face Mask,15.0,3.0,9.0,62.0,3.0,320.0,0.0,0.02995561808347702,DET,2000_03_TB_DET
00-0007051,J.Hartings,Illegal Touch Pass,5.0,2.0,4.0,44.0,4.0,74.0,-0.30690383189357817,-0.00023178377887234092,DET,2000_03_TB_DET
00-0015002,T.Siragusa,Unsportsmanlike Conduct,20.0,2.0,10.0,85.0,2.0,864.0,-0.0,0.01949121803045273,CIN,2000_04_CIN_BAL
00-0006250,B.Granville,Face Mask,14.0,2.0,10.0,42.0,4.0,536.0,0.0,0.000010728836059570312,BAL,2000_04_CIN_BAL
00-0007661,P.Holmes,Unnecessary Roughness,15.0,1.0,1.0,1.0,4.0,233.0,0.0,-0.000035762786865234375,BAL,2000_04_CIN_BAL
00-0005627,C.Fuller,Unnecessary Roughness,8.0,3.0,6.0,28.0,1.0,617.0,0.0,0.05542808771133423,LV,2000_04_CLE_OAK
00-0014185,D.Russell,Unnecessary Roughness,15.0,1.0,15.0,85.0,1.0,441.0,-0.0,0.03347930312156677,CLE,2000_04_CLE_OAK
00-0003535,T.Couch,Intentional Grounding,8.0,2.0,15.0,92.0,4.0,351.0,-2.381101708393544,-0.00024724556715227664,CLE,2000_04_CLE_OAK
00-0001477,M.Booker,Offensive Pass Interference,8.0,2.0,10.0,84.0,1.0,647.0,-1.05919891432859,-0.021191775798797607,CHI,2000_04_DET_CHI
00-0019644,B.Franks,Offensive Pass Interference,10.0,2.0,1.0,62.0,2.0,71.0,-0.7539909819606692,-0.019737064838409424,GB,2000_04_GB_ARI
00-0018351,R.Wynn,Unnecessary Roughness,15.0,2.0,3.0,69.0,3.0,196.0,0.0,0.027172207832336426,IND,2000_04_JAX_IND
00-0010874,C.McGlockton,Face Mask,5.0,1.0,10.0,10.0,2.0,669.0,0.0,0.0007349252700805664,DEN,2000_04_KC_DEN
00-0014991,A.Singleton,Unnecessary Roughness,15.0,4.0,6.0,62.0,1.0,617.0,0.9511364013887942,0.013310909271240234,NYJ,2000_04_NYJ_TB
00-0009266,S.King,Intentional Grounding,10.0,2.0,7.0,66.0,4.0,357.0,0.0,-0.005066215991973877,TB,2000_04_NYJ_TB
0,,Face Mask,15.0,2.0,10.0,54.0,4.0,290.0,-0.0,0.028687216341495514,NYJ,2000_04_NYJ_TB
00-0006047,A.Glover,Offensive Pass Interference,10.0,2.0,6.0,51.0,1.0,802.0,-1.0695382973644882,-0.02523958683013916,NO,2000_04_PHI_NO
00-0004077,S.Dawkins,Offensive Pass Interference,10.0,3.0,1.0,40.0,3.0,102.0,-1.5885025742463768,-0.022103309631347656,SEA,2000_04_SEA_SD
00-0016786,D.Underwood,Face Mask,15.0,1.0,10.0,77.0,4.0,658.0,-0.0,0.0021674036979675293,SF,2000_04_SF_DAL
00-0018228,D.Woodson,Unsportsmanlike Conduct,1.0,2.0,3.0,3.0,4.0,314.0,-0.0,0.00022017955780029297,SF,2000_04_SF_DAL
00-0002099,I.Bruce,Offensive Pass Interference,10.0,2.0,8.0,18.0,2.0,900.0,-1.1352750023361295,-0.025285422801971436,LA,2000_04_STL_ATL
00-0002876,C.Chandler,Intentional Grounding,11.0,2.0,5.0,28.0,2.0,45.0,0.0,-0.08878052234649658,ATL,2000_04_STL_ATL
00-0019674,B.Young,Unsportsmanlike Conduct,15.0,,0.0,30.0,3.0,573.0,0.0,0.03132936358451843,ATL,2000_04_STL_ATL
00-0000136,B.Alexander,Unnecessary Roughness,15.0,1.0,10.0,44.0,1.0,338.0,-0.0,0.013995349407196045,TEN,2000_04_TEN_PIT
00-0017026,D.Walker,Face Mask,15.0,1.0,10.0,57.0,3.0,93.0,0.0,0.0795278549194336,PIT,2000_04_TEN_PIT
00-0006719,K.Hamilton,Face Mask,15.0,2.0,10.0,85.0,1.0,456.0,-0.0,0.0432780385017395,WAS,2000_04_WAS_NYG
00-0012879,L.Petitgout,Unnecessary Roughness,15.0,1.0,10.0,55.0,2.0,86.0,-1.0692534039262682,-0.03585648536682129,NYG,2000_04_WAS_NYG
00-0003535,T.Couch,Intentional Grounding,15.0,2.0,11.0,80.0,1.0,708.0,0.0,-0.04758301377296448,CLE,2000_05_BAL_CLE
00-0017821,J.Williams,Unnecessary Roughness,15.0,1.0,10.0,57.0,1.0,182.0,-1.3584817158989608,-0.04045373201370239,CHI,2000_05_CHI_GB
00-0001218,S.Beuerlein,Intentional Grounding,7.0,1.0,5.0,92.0,2.0,518.0,0.0,-0.02144700288772583,CAR,2000_05_DAL_CAR
00-0007357,C.Hetherington,Unnecessary Roughness,15.0,,0.0,20.0,2.0,433.0,1.6338459136895835,0.04091423749923706,DAL,2000_05_DAL_CAR
00-0011945,H.Navies,Unnecessary Roughness,15.0,1.0,10.0,34.0,2.0,433.0,0.9627511860453524,0.04258456826210022,DAL,2000_05_DAL_CAR
00-0001224,T.Biakabutuka,Offensive Pass Interference,10.0,1.0,10.0,14.0,4.0,900.0,-1.1328783397912048,-0.040339767932891846,CAR,2000_05_DAL_CAR
00-0007587,J.Holecek,Unsportsmanlike Conduct,15.0,,0.0,2.0,4.0,850.0,1.5604813685640693,0.055427199468016664,IND,2000_05_IND_BUF
00-0015082,A.Smith,Intentional Grounding,11.0,2.0,6.0,59.0,2.0,420.0,0.0,-0.03176426887512207,CIN,2000_05_MIA_CIN
00-0010243,T.Mack,Unnecessary Roughness,15.0,3.0,9.0,80.0,2.0,221.0,-0.0,0.049330174922943115,MIA,2000_05_MIA_CIN
00-0015082,A.Smith,Intentional Grounding,13.0,3.0,18.0,55.0,3.0,79.0,0.0,-0.02423860877752304,CIN,2000_05_MIA_CIN
00-0010264,S.Madison,Unnecessary Roughness,7.0,1.0,10.0,23.0,4.0,550.0,0.0,0.0021803323179483414,CIN,2000_05_MIA_CIN
00-0011446,K.Mixon,Unnecessary Roughness,15.0,1.0,10.0,80.0,4.0,347.0,0.0,0.007810965180397034,CIN,2000_05_MIA_CIN
00-0012263,M.O'Dwyer,Unnecessary Roughness,15.0,3.0,11.0,11.0,4.0,139.0,0.0,-0.004959150333888829,CIN,2000_05_MIA_CIN
00-0003897,D.Darius,Unnecessary Roughness,10.0,4.0,3.0,57.0,4.0,279.0,0.06577134458348155,0.0005136748077347875,PIT,2000_05_PIT_JAX
00-0008823,M.Jones,Face Mask,14.0,1.0,10.0,44.0,3.0,769.0,-0.0,0.021111857146024704,LAC,2000_05_SD_STL
00-0007375,E.Hicks,Unsportsmanlike Conduct,15.0,1.0,10.0,50.0,1.0,563.0,-0.0,-0.0,SEA,2000_05_SEA_KC
00-0011192,F.Middleton,Unnecessary Roughness,15.0,2.0,7.0,75.0,1.0,370.0,-0.0,-0.029573559761047363,TB,2000_05_TB_WAS
00-0006927,C.Harris,Unnecessary Roughness,8.0,2.0,2.0,29.0,2.0,120.0,0.0,0.009216547012329102,JAX,2000_06_BAL_JAX
00-0014619,J.Seau,Face Mask,15.0,2.0,4.0,80.0,3.0,43.0,-0.0,0.04487597942352295,DEN,2000_06_DEN_SD
00-0005044,T.Fair,Face Mask,15.0,1.0,10.0,42.0,2.0,395.0,-0.0,0.034670040011405945,GB,2000_06_GB_DET
00-0007024,M.Harrison,Offensive Pass Interference,10.0,2.0,5.0,5.0,3.0,310.0,-1.2988678629044443,-0.057550013065338135,IND,2000_06_IND_NE
00-0011044,C.McNown,Illegal Forward Pass,5.0,2.0,10.0,22.0,4.0,387.0,0.0,-0.00023253029212355614,CHI,2000_06_NO_CHI
00-0019660,D.White,Offensive Pass Interference,10.0,3.0,12.0,24.0,4.0,387.0,-0.939190817065537,0.0,CHI,2000_06_NO_CHI
00-0016550,A.Toomer,Offensive Pass Interference,10.0,3.0,7.0,47.0,3.0,562.0,-1.140817559324205,-0.017629146575927734,NYG,2000_06_NYG_ATL
00-0016550,A.Toomer,Offensive Pass Interference,10.0,3.0,6.0,46.0,4.0,238.0,-0.9690886904718354,-0.020418524742126465,NYG,2000_06_NYG_ATL
00-0015700,K.Stewart,Intentional Grounding,12.0,3.0,4.0,13.0,1.0,45.0,-0.0,-0.08709263801574707,PIT,2000_06_PIT_NYJ
00-0016061,R.Tate,Unnecessary Roughness,15.0,1.0,10.0,69.0,3.0,662.0,-0.0,0.02625209093093872,TB,2000_06_TB_MIN
00-0009266,S.King,Taunting,15.0,3.0,2.0,2.0,3.0,53.0,-1.86169481521938,-0.06457400321960449,TB,2000_06_TB_MIN
00-0010550,B.Matthews,Face Mask,15.0,3.0,1.0,24.0,1.0,388.0,-0.0,-0.04608803987503052,TEN,2000_06_TEN_CIN
00-0009842,C.Lewis,Offensive Pass Interference,10.0,3.0,7.0,71.0,1.0,602.0,-1.3434368399903178,-0.018539130687713623,PHI,2000_06_WAS_PHI
00-0002518,M.Caldwell,Unsportsmanlike Conduct,8.0,4.0,9.0,41.0,2.0,163.0,-0.12183032976463437,-0.03328105807304382,WAS,2000_06_WAS_PHI
00-0013535,I.Reese,Unnecessary Roughness,15.0,,0.0,30.0,3.0,900.0,2.0519727026112378,0.058596521615982056,WAS,2000_06_WAS_PHI
00-0008059,Q.Ismail,Offensive Pass Interference,6.0,1.0,10.0,89.0,1.0,93.0,-0.8292363341897726,-0.023184865713119507,BAL,2000_07_BAL_WAS
00-0013512,J.Reed,Offensive Pass Interference,10.0,2.0,10.0,32.0,1.0,383.0,-1.3075521015562117,-0.04897969961166382,NO,2000_07_CAR_NO
00-0017109,W.Walls,Offensive Pass Interference,10.0,2.0,1.0,50.0,1.0,214.0,-1.5723982963245362,-0.05388212203979492,CAR,2000_07_CAR_NO
00-0007144,D.Hayes,Offensive Pass Interference,10.0,3.0,2.0,24.0,2.0,274.0,-1.3161609969683923,-0.0532873272895813,CAR,2000_07_CAR_NO
00-0000045,F.Adams,Unnecessary Roughness,15.0,1.0,10.0,46.0,2.0,161.0,-0.0,-0.032777681946754456,DAL,2000_07_DAL_NYG
00-0015450,A.Spellman,Unnecessary Roughness,15.0,1.0,10.0,65.0,3.0,591.0,0.0,0.04641735553741455,NYG,2000_07_DAL_NYG
00-0003292,K.Collins,Intentional Grounding,11.0,3.0,4.0,28.0,4.0,339.0,0.0,-0.06267261505126953,NYG,2000_07_DAL_NYG
00-0019338,D.Hodge,Offensive Pass Interference,10.0,1.0,10.0,64.0,4.0,288.0,-0.9024256668053567,-0.04506966471672058,DAL,2000_07_DAL_NYG
00-0019570,F.Chamberlin,Unnecessary Roughness,15.0,,0.0,30.0,2.0,404.0,1.0853318744339049,0.014483854174613953,JAX,2000_07_JAX_TEN
00-0011266,F.Miller,Unnecessary Roughness,15.0,2.0,11.0,66.0,2.0,303.0,0.0,-0.0028856396675109863,TEN,2000_07_JAX_TEN
00-0015522,B.Stai,Unsportsmanlike Conduct,15.0,,0.0,2.0,4.0,53.0,0.7980753204901703,0.000024704830156929702,JAX,2000_07_JAX_TEN
00-0001842,M.Brooks,Offensive Pass Interference,10.0,1.0,10.0,63.0,1.0,419.0,-0.8978750105015934,-0.029447078704833984,CHI,2000_07_MIN_CHI
00-0014977,K.Sinceno,Illegal Touch Pass,0.0,3.0,4.0,4.0,2.0,550.0,0.0,-0.028018295764923096,CHI,2000_07_MIN_CHI
0,,Offensive Pass Interference,10.0,2.0,2.0,39.0,2.0,56.0,-1.0110063731553964,-0.04599475860595703,MIN,2000_07_MIN_CHI
00-0001842,M.Brooks,Offensive Pass Interference,10.0,3.0,4.0,14.0,4.0,324.0,-1.173841162759345,-0.0155024453997612,CHI,2000_07_MIN_CHI
00-0012909,R.Phifer,Face Mask,13.0,1.0,10.0,29.0,4.0,612.0,0.0,0.001036807894706726,NE,2000_07_NYJ_NE
00-0001532,D.Boston,Taunting,15.0,1.0,10.0,70.0,3.0,285.0,6.030639394203089,0.03494652017111455,ARI,2000_07_PHI_ARI
00-0008841,R.Jones,Offensive Pass Interference,10.0,2.0,10.0,65.0,2.0,830.0,-0.7291349144652486,-0.03075525164604187,LAC,2000_07_SD_BUF
00-0006808,J.Harbaugh,Illegal Forward Pass,5.0,3.0,29.0,68.0,2.0,141.0,-0.0,-0.013507962226867676,LAC,2000_07_SD_BUF
00-0008612,R.Johnson,Intentional Grounding,13.0,1.0,10.0,63.0,3.0,449.0,0.0,-0.03705722093582153,BUF,2000_07_SD_BUF
00-0003895,T.Darden,Face Mask,10.0,4.0,1.0,32.0,4.0,900.0,0.0,0.12892812490463257,BUF,2000_07_SD_BUF
00-0006808,J.Harbaugh,Illegal Forward Pass,5.0,3.0,15.0,78.0,4.0,784.0,-0.0,-0.0562857985496521,LAC,2000_07_SD_BUF
00-0006808,J.Harbaugh,Intentional Grounding,10.0,3.0,8.0,51.0,4.0,492.0,-0.0,-0.11022615432739258,LAC,2000_07_SD_BUF
00-0007929,C.Hunt,Unnecessary Roughness,15.0,1.0,10.0,76.0,1.0,450.0,-0.0,0.021710187196731567,SF,2000_07_SF_GB
00-0015970,J.Swift,Offensive Pass Interference,10.0,1.0,10.0,42.0,1.0,390.0,-0.9631063076667488,-0.011440455913543701,SF,2000_07_SF_GB
00-0014489,B.Schroeder,Offensive Pass Interference,10.0,1.0,10.0,61.0,4.0,320.0,-0.7789467617403716,-0.03717118501663208,GB,2000_07_SF_GB
00-0008357,M.Jenkins,Illegal Touch Kick,5.0,4.0,2.0,72.0,1.0,729.0,-0.49062643479555845,-0.022574931383132935,ARI,2000_08_ARI_DAL
00-0008903,A.Jordan,Unsportsmanlike Conduct,15.0,,0.0,2.0,4.0,574.0,1.4385164256673306,0.038317181587219196,MIN,2000_08_BUF_MIN
00-0015063,T.Small,Offensive Pass Interference,10.0,3.0,3.0,31.0,1.0,65.0,-1.6915439700242132,-0.051460325717926025,PHI,2000_08_CHI_PHI
00-0019057,J.White,Unsportsmanlike Conduct,15.0,4.0,6.0,68.0,3.0,792.0,-1.1775582456029952,-0.015009403228759766,CLE,2000_08_CLE_PIT
00-0011268,J.Miller,Unnecessary Roughness,15.0,2.0,11.0,47.0,3.0,139.0,0.0,0.006760895252227783,PIT,2000_08_CLE_PIT
00-0004780,T.Edwards,Unnecessary Roughness,15.0,,0.0,30.0,4.0,720.0,2.8793929589446634,0.011041399091482162,CLE,2000_08_CLE_PIT
00-0014004,B.Romanowski,Unnecessary Roughness,3.0,2.0,7.0,7.0,2.0,889.0,0.0,0.033712953329086304,CIN,2000_08_DEN_CIN
00-0011434,S.Mitchell,Intentional Grounding,12.0,3.0,9.0,34.0,3.0,732.0,0.0,-0.09825596213340759,CIN,2000_08_DEN_CIN
00-0001897,C.Brown,Unnecessary Roughness,15.0,,0.0,30.0,2.0,465.0,1.6253971816040576,0.05912822484970093,TB,2000_08_DET_TB
00-0006223,M.Gramatica,Unnecessary Roughness,15.0,,0.0,30.0,3.0,900.0,2.8481946969404817,0.09056493639945984,DET,2000_08_DET_TB
00-0000727,B.Banta,Unnecessary Roughness,15.0,4.0,1.0,75.0,2.0,680.0,-0.9375319995451719,-0.0037080496549606323,NYJ,2000_08_MIA_NYJ
00-0017013,B.Walker,Unnecessary Roughness,15.0,2.0,2.0,32.0,2.0,75.0,1.1121378124225885,0.004614159464836121,NYJ,2000_08_MIA_NYJ
00-0018036,J.Wilson,Unnecessary Roughness,15.0,1.0,10.0,81.0,4.0,455.0,0.0,0.04673132300376892,NYJ,2000_08_MIA_NYJ
00-0014918,T.Simmons,Offensive Pass Interference,10.0,1.0,10.0,62.0,1.0,153.0,-0.8833802328445017,-0.030961424112319946,NE,2000_08_NE_IND
00-0001335,J.Blake,Intentional Grounding,10.0,1.0,10.0,18.0,2.0,27.0,-0.0,-0.02662375569343567,NO,2000_08_NO_ATL
00-0002775,J.Carty,Unsportsmanlike Conduct,4.0,4.0,19.0,91.0,3.0,446.0,-0.5376578867435455,-0.008436083793640137,ATL,2000_08_NO_ATL
00-0003239,R.Coleman,Unnecessary Roughness,15.0,1.0,15.0,44.0,1.0,61.0,1.5291604670928791,0.05990341305732727,SEA,2000_08_SEA_OAK
00-0014889,A.Simmons,Unnecessary Roughness,11.0,2.0,4.0,46.0,2.0,791.0,0.0,0.055701375007629395,LV,2000_08_SEA_OAK
00-0004574,R.Dudley,Face Mask,15.0,1.0,10.0,49.0,3.0,544.0,-1.1688801778946072,-0.002611875534057617,LV,2000_08_SEA_OAK
00-0005753,F.Garcia,Unnecessary Roughness,15.0,2.0,12.0,37.0,2.0,690.0,0.0,-0.013251543045043945,CAR,2000_08_SF_CAR
00-0004128,D.Deese,Unnecessary Roughness,11.0,1.0,10.0,80.0,2.0,505.0,-0.0,-0.020015425980091095,SF,2000_08_SF_CAR
00-0019655,W.Bartee,Unnecessary Roughness,15.0,3.0,8.0,73.0,3.0,683.0,2.0582609605044127,0.015373237431049347,LA,2000_08_STL_KC
00-0013268,R.Proehl,Illegal Touch Kick,5.0,,0.0,30.0,4.0,173.0,0.0,0.0,KC,2000_08_STL_KC
00-0015111,B.Smith,Face Mask,15.0,2.0,8.0,89.0,1.0,538.0,0.0,0.012777149677276611,JAX,2000_08_WAS_JAX
00-0001623,T.Brackens,Unnecessary Roughness,15.0,2.0,9.0,70.0,2.0,110.0,-2.9864259399473667,-0.06879869103431702,WAS,2000_08_WAS_JAX
0,,Unnecessary Roughness,7.0,1.0,10.0,15.0,4.0,900.0,-0.0,0.0034860968589782715,CAR,2000_09_CAR_ATL
0,,Intentional Grounding,16.0,1.0,10.0,60.0,3.0,415.0,-0.0,-0.047640085220336914,CIN,2000_09_CIN_CLE
00-0000865,C.Batch,Intentional Grounding,10.0,1.0,10.0,59.0,3.0,123.0,-0.0,-0.023490391671657562,DET,2000_09_DET_IND
00-0010668,K.McCardell,Offensive Pass Interference,10.0,3.0,9.0,59.0,1.0,253.0,-0.9481799202039838,-0.022237524390220642,JAX,2000_09_JAX_DAL
0,,Unsportsmanlike Conduct,15.0,,0.0,2.0,2.0,9.0,0.9980849728453904,0.0038091530483546077,JAX,2000_09_JAX_DAL
00-0015495,S.Springs,Face Mask,15.0,3.0,2.0,59.0,1.0,62.0,6.030639394203089,0.20317260418351213,KC,2000_09_KC_SEA
00-0019654,I.Charlton,Face Mask,15.0,,0.0,30.0,4.0,353.0,1.3477163293864578,0.049386441707611084,KC,2000_09_KC_SEA
00-0011754,R.Moss,Unsportsmanlike Conduct,15.0,4.0,5.0,5.0,4.0,114.0,-0.6598994418163784,-0.00020868411229457706,MIN,2000_09_MIN_TB
00-0017670,M.Wiley,Taunting,15.0,3.0,10.0,59.0,2.0,689.0,-4.519338243175298,-0.052001953125,NYJ,2000_09_NYJ_BUF
00-0011770,E.Moulds,Offensive Pass Interference,10.0,1.0,1.0,1.0,4.0,438.0,-1.8082050223019905,-0.06452208757400513,BUF,2000_09_NYJ_BUF
00-0002962,W.Chrebet,Offensive Pass Interference,10.0,1.0,10.0,22.0,4.0,214.0,-1.0111126709962264,-0.0997086763381958,NYJ,2000_09_NYJ_BUF
00-0007030,R.Harrison,Unnecessary Roughness,15.0,1.0,10.0,84.0,1.0,450.0,-0.0,0.019058704376220703,LV,2000_09_OAK_SD
00-0014185,D.Russell,Unnecessary Roughness,15.0,3.0,15.0,85.0,2.0,900.0,0.0,0.07458563148975372,LAC,2000_09_OAK_SD
