season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2000,1,NYG,REG,ARI,17,25,172,0,1,0,0,0,0,5,172,9,2.220613030192908,,0,41,223,3,1,0,12,6.814161148213316,0,17,24,172,0,1,1,5,0,9,0.22468254022533074,0,0,41,12,12,3,8,0,1.0,6.0,1,3,42,11,0,1,0,0,2,3,1,1,0,9,68,2,3,18,2,27,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0
2000,2,NYG,REG,PHI,21,29,220,2,0,1,0,1,0,0,220,14,19.994950746693917,,0,39,167,1,0,0,9,-0.19643329193994674,0,21,28,220,2,0,0,0,0,14,20.349382143917296,0,0,35,0,6,4,24,0,3.0,33.0,4,0,0,8,0,0,0,0,1,1,0,0,0,4,35,3,3,34,4,117,4,4,0,0,44,1.0,0,1,2,1,0,0,0,0,0,0,0,0,32;36;44;23,,,135,0,0,3,3,0,0,1.0,0,0,0,0,0
2000,3,NYG,REG,CHI,24,33,251,1,0,2,-14,0,0,0,251,12,9.478155094699295,,0,41,172,1,1,1,12,-2.6621729595667456,0,24,33,251,1,0,0,0,0,12,12.88528061539383,0,0,43,4,4,3,22,0,3.0,22.0,3,0,0,3,0,0,0,-2,0,0,1,1,0,2,15,6,3,24,1,9,0,3,1,2,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,34,41;31,0,34,72,2,2,0,0,1.0,0,0,0,0,0
2000,4,NYG,REG,WAS,21,44,210,1,1,4,-42,0,0,23,210,15,-3.2927229123888537,,0,22,93,0,0,0,6,-2.1488585194600747,0,21,42,210,1,0,0,23,0,15,4.344442882516887,0,0,27,27,29,0,0,0,1.0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,59,5,1,6,4,64,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
2000,5,NYG,REG,TEN,17,36,197,2,3,1,-6,1,0,69,197,11,0.6956003497180063,,0,12,24,0,1,1,2,-7.574360893166158,0,17,34,197,2,0,0,69,0,11,1.8296942690212745,0,0,56,7,15,6,15,1,2.0,9.0,2,0,0,5,0,0,0,0,1,2,1,1,0,7,48,4,2,18,5,135,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2000,6,NYG,REG,ATL,14,25,151,0,2,0,0,0,0,36,151,7,-7.972835942889052,,0,33,104,1,0,0,6,-4.378191436291672,0,14,24,151,0,0,0,36,0,7,-6.731856834162446,0,0,45,3,3,9,37,0,4.0,30.0,4,2,30,11,0,0,0,0,0,0,1,1,0,8,71,3,1,6,3,44,2,2,0,0,34,1.0,0,1,1,0,0,0,0,0,0,0,0,0,34;27,,,61,0,0,1,1,0,0,1.0,0,0,0,0,0
2000,7,NYG,REG,DAL,14,25,119,1,0,2,-11,0,0,0,119,9,1.2572916808188186,,0,33,203,1,0,0,7,-2.3206903914250434,0,14,25,119,1,0,0,0,0,9,4.9379851789329425,0,0,33,22,22,4,23,0,2.0,18.0,2,5,19,9,0,0,0,0,0,0,0,0,0,9,72,3,3,47,2,46,2,2,0,0,24,1.0,0,2,0,0,0,0,0,0,0,0,0,0,24;20,,,44,0,0,1,1,0,0,1.0,0,0,0,0,0
2000,9,NYG,REG,PHI,22,37,253,1,0,3,-21,1,0,0,253,14,2.5817825351410346,,0,44,152,2,2,0,11,-0.649701890652068,0,22,36,253,1,0,0,0,0,14,7.800392196470572,0,0,23,7,11,3,7,0,4.0,9.0,6,1,1,8,0,2,0,0,4,4,0,0,0,5,35,7,5,2,2,25,1,1,0,0,31,1.0,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,3,3,0,0,1.0,0,0,0,0,0
2000,10,NYG,REG,CLE,19,31,257,3,0,2,-36,1,0,0,257,14,22.314341456862167,,0,44,149,0,1,1,8,-9.776509781482224,0,19,31,257,3,0,0,0,0,14,27.288578364648856,0,0,40,2,2,7,31,0,4.0,24.0,4,1,6,2,0,0,0,0,1,1,0,0,0,3,28,2,3,30,2,41,1,1,0,0,39,1.0,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,3,3,0,0,1.0,0,0,0,0,0
2000,11,NYG,REG,LA,17,34,240,3,2,3,-27,0,0,29,240,10,1.50656768650515,,0,19,135,0,0,0,4,-1.7671364694011968,0,17,32,240,3,2,1,29,0,10,0.911098855547607,0,0,43,16,16,1,9,0,2.0,16.0,3,1,10,8,0,2,0,0,2,2,0,0,0,7,49,3,2,16,7,173,1,1,0,0,20,1.0,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,3,3,0,0,1.0,0,0,0,0,0
