season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2001,4,JAC,REG,JAX,21,39,233,1,0,3,-34,0,0,0,233,14,,,0,21,57,0,2,2,3,,0,21,38,233,1,1,0,0,0,14,,0,0,41,13,15,5,16,1,2.0,9.0,2,1,0,1,0,0,0,0,1,1,1,1,0,4,24,3,3,45,4,79,3,4,1,0,48,0.75,0,0,1,2,0,0,0,0,0,0,1,0,32;48;48,52,,128,52,0,0,0,0,0,,0,0,0,0,0
2001,7,JAC,REG,JAX,25,37,306,2,0,3,-22,0,0,0,306,12,,,0,15,81,0,0,0,4,,0,25,37,306,2,1,1,0,0,12,,0,0,43,18,18,9,37,0,5.0,31.0,7,1,0,4,0,0,0,0,0,0,0,0,0,10,70,5,0,0,2,59,1,1,0,0,40,1.0,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,2,2,0,0,1.0,0,0,0,0,0
2001,8,JAC,REG,TEN,21,32,261,1,1,5,-22,1,0,22,261,13,,,0,17,70,2,0,0,5,,0,21,30,261,1,0,0,22,0,13,,0,0,47,16,22,5,26,0,4.0,25.0,4,0,0,2,0,0,0,0,2,2,0,0,0,3,14,6,4,36,4,81,1,1,0,0,38,1.0,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,3,3,0,0,1.0,0,0,0,0,0
2001,10,JAC,REG,JAX,17,31,225,0,0,5,-39,3,3,0,225,10,,,0,16,48,0,0,0,1,,0,17,31,225,0,0,0,0,0,10,,0,1,44,12,22,7,21,0,2.0,9.0,2,0,0,5,0,0,0,0,0,0,0,0,0,7,35,1,5,39,4,126,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,47,,0,47,0,1,1,0,0,1.0,0,0,0,0,0
2001,13,JAC,REG,CIN,23,32,242,2,1,8,-49,1,0,27,242,14,,,0,25,62,0,0,0,2,,0,23,31,242,2,0,0,27,0,14,,0,0,36,1,23,3,13,0,1.0,7.0,1,1,0,5,0,0,0,0,1,1,0,0,0,7,40,3,2,15,3,63,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,44,,0,44,0,2,2,0,0,1.0,0,0,0,0,0
2001,14,JAC,REG,JAX,20,35,202,1,2,8,-48,2,1,46,202,10,,,0,33,128,0,0,0,9,,0,20,35,202,1,0,0,46,0,10,,0,0,35,9,9,5,17,2,3.0,11.0,2,1,4,5,0,0,0,0,1,1,1,1,0,9,85,6,0,0,3,69,3,3,0,0,46,1.0,0,0,1,2,0,0,0,0,0,0,0,0,43;46;37,,,126,0,0,0,1,1,0,0.0,0,0,0,0,0
2001,15,JAC,REG,JAX,17,24,217,1,0,1,-8,0,0,0,217,11,,,0,37,214,2,0,0,12,,0,17,24,217,1,0,0,0,0,11,,0,0,42,3,15,9,40,1,4.0,32.0,3,1,10,4,0,0,0,0,0,0,1,1,0,3,34,1,3,21,1,14,4,4,0,0,39,1.0,0,3,1,0,0,0,0,0,0,0,0,0,39;23;21;21,,,104,0,0,3,3,0,0,1.0,0,0,0,0,0
2001,17,JAC,REG,JAX,19,36,189,2,3,4,-43,0,0,15,189,11,,,0,16,91,0,0,0,5,,0,19,36,189,2,0,0,15,0,11,,0,0,59,6,6,4,7,1,1.0,6.0,0,0,0,2,0,0,0,0,0,0,1,1,0,3,14,3,0,0,7,101,0,1,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,36,0,0,36,1,2,1,0,0.5,0,0,0,0,0
